engine,operator,operator_kind,matrix_m,matrix_n,matrix_k,precision,tactic,frequency,layer_indices,mapping_evidence
mixed_decode,L25:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,628,ENGINE_INSPECTOR_METADATA
mixed_decode,L25:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,632,ENGINE_INSPECTOR_METADATA
mixed_decode,L25:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,636,ENGINE_INSPECTOR_METADATA
mixed_decode,L25:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,645,ENGINE_INSPECTOR_METADATA
mixed_decode,L25:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,647,ENGINE_INSPECTOR_METADATA
mixed_decode,L25:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,648,ENGINE_INSPECTOR_METADATA
mixed_decode,L25:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,649,ENGINE_INSPECTOR_METADATA
mixed_decode,L26:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,653,ENGINE_INSPECTOR_METADATA
mixed_decode,L26:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,657,ENGINE_INSPECTOR_METADATA
mixed_decode,L26:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,661,ENGINE_INSPECTOR_METADATA
mixed_decode,L26:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,670,ENGINE_INSPECTOR_METADATA
mixed_decode,L26:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,672,ENGINE_INSPECTOR_METADATA
mixed_decode,L26:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,673,ENGINE_INSPECTOR_METADATA
mixed_decode,L26:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,674,ENGINE_INSPECTOR_METADATA
mixed_decode,L27:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,678,ENGINE_INSPECTOR_METADATA
mixed_decode,L27:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,682,ENGINE_INSPECTOR_METADATA
mixed_decode,L27:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,686,ENGINE_INSPECTOR_METADATA
mixed_decode,L27:o_proj,LINEAR,1,1024,2048,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,694,ENGINE_INSPECTOR_METADATA
mixed_decode,L27:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,696,ENGINE_INSPECTOR_METADATA
mixed_decode,L27:gate_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,697,ENGINE_INSPECTOR_METADATA
mixed_decode,L27:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,698,ENGINE_INSPECTOR_METADATA
