engine,layer_index,operator,operator_kind,matrix_m,matrix_n,matrix_k,precision,tactic,input_shapes,output_shapes,onnx_layers,mapping_evidence
mixed_prefill,625,L27:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/v_proj_27/MatMul;/v_proj_27/MatMul__a_dequant;/v_proj_27/MatMul__a_quant;/v_proj_27/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,629,L27:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/k_proj_27/MatMul;/k_proj_27/MatMul__a_dequant;/k_proj_27/MatMul__a_quant;/k_proj_27/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,633,L27:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,1x-1x2048,/q_proj_27/MatMul;/q_proj_27/MatMul__a_dequant;/q_proj_27/MatMul__a_quant;/q_proj_27/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,638,L55:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,_gemm_mha_v2_0xb1de950b39aeff343f8e5a6b250b0cff,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1,16x-1x128,/MatMul_55;/Softmax_27;/Where_83;/Mul_250;/MatMul_54,ENGINE_INSPECTOR_METADATA
mixed_prefill,639,L27:o_proj,LINEAR,8,1024,2048,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,1x-1x1024,/o_proj_27/MatMul;/Add_110,ENGINE_INSPECTOR_METADATA
mixed_prefill,642,L27:gate_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,1x-1x3072,/gate_proj_27/MatMul,ENGINE_INSPECTOR_METADATA
mixed_prefill,644,L27:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,1x-1x3072,/up_proj_27/MatMul,ENGINE_INSPECTOR_METADATA
mixed_prefill,648,L27:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,1x-1x1024,/down_proj_27/MatMul;/Add_111,ENGINE_INSPECTOR_METADATA
mixed_decode,4,L0:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj/MatMul;/v_proj/MatMul__a_dequant;/v_proj/MatMul__a_quant;/v_proj/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,8,L0:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/k_proj/MatMul;/k_proj/MatMul__a_dequant;/k_proj/MatMul__a_quant;/k_proj/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,11,L0:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,1x1x2048,/q_proj/MatMul;/q_proj/MatMul__a_dequant;/q_proj/MatMul__a_quant;/q_proj/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,15,L0:ATTENTION_SCORE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,18,L1:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_1,ENGINE_INSPECTOR_METADATA
mixed_decode,20,L0:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj/MatMul;/o_proj/MatMul__a_dequant;/o_proj/MatMul__a_quant;/o_proj/MatMul__w_dequant;/Add_2,ENGINE_INSPECTOR_METADATA
mixed_decode,22,L0:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,23,L0:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj/MatMul;/gate_proj/MatMul__a_dequant;/gate_proj/MatMul__a_quant;/gate_proj/MatMul__w_dequant;/Mul_8;/Mul_9;/Sigmoid,ENGINE_INSPECTOR_METADATA
mixed_decode,24,L0:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj/MatMul;/Add_3,ENGINE_INSPECTOR_METADATA
mixed_decode,28,L1:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj_1/MatMul;/v_proj_1/MatMul__a_dequant;/v_proj_1/MatMul__a_quant;/v_proj_1/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,34,L1:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/k_proj_1/MatMul;/k_proj_1/MatMul__a_dequant;/k_proj_1/MatMul__a_quant;/k_proj_1/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,40,L1:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,1x1x2048,/q_proj_1/MatMul;/q_proj_1/MatMul__a_dequant;/q_proj_1/MatMul__a_quant;/q_proj_1/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,44,L2:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul_2,ENGINE_INSPECTOR_METADATA
mixed_decode,47,L3:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_3,ENGINE_INSPECTOR_METADATA
mixed_decode,49,L1:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj_1/MatMul;/o_proj_1/MatMul__a_dequant;/o_proj_1/MatMul__a_quant;/o_proj_1/MatMul__w_dequant;/Add_6,ENGINE_INSPECTOR_METADATA
mixed_decode,51,L1:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj_1/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,52,L1:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj_1/MatMul;/gate_proj_1/MatMul__a_dequant;/gate_proj_1/MatMul__a_quant;/gate_proj_1/MatMul__w_dequant;/Mul_17;/Mul_18;/Sigmoid_1,ENGINE_INSPECTOR_METADATA
mixed_decode,53,L1:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj_1/MatMul;/Add_7,ENGINE_INSPECTOR_METADATA
mixed_decode,55,L2:v_proj,LINEAR,1,4096,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x4096;1;1,1x1x4096,/v_proj_2/MatMul;/k_proj_2/MatMul;/q_proj_2/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,67,L4:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul_4,ENGINE_INSPECTOR_METADATA
mixed_decode,70,L5:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_5,ENGINE_INSPECTOR_METADATA
mixed_decode,72,L2:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj_2/MatMul;/o_proj_2/MatMul__a_dequant;/o_proj_2/MatMul__a_quant;/o_proj_2/MatMul__w_dequant;/Add_10,ENGINE_INSPECTOR_METADATA
mixed_decode,74,L2:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj_2/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,75,L2:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj_2/MatMul;/gate_proj_2/MatMul__a_dequant;/gate_proj_2/MatMul__a_quant;/gate_proj_2/MatMul__w_dequant;/Mul_26;/Mul_27;/Sigmoid_2,ENGINE_INSPECTOR_METADATA
mixed_decode,76,L2:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj_2/MatMul;/Add_11,ENGINE_INSPECTOR_METADATA
mixed_decode,80,L3:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj_3/MatMul;/v_proj_3/MatMul__a_dequant;/v_proj_3/MatMul__a_quant;/v_proj_3/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,84,L3:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/k_proj_3/MatMul;/k_proj_3/MatMul__a_dequant;/k_proj_3/MatMul__a_quant;/k_proj_3/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,88,L3:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,1x1x2048,/q_proj_3/MatMul;/q_proj_3/MatMul__a_dequant;/q_proj_3/MatMul__a_quant;/q_proj_3/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,92,L6:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul_6,ENGINE_INSPECTOR_METADATA
mixed_decode,95,L7:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_7,ENGINE_INSPECTOR_METADATA
mixed_decode,97,L3:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj_3/MatMul;/o_proj_3/MatMul__a_dequant;/o_proj_3/MatMul__a_quant;/o_proj_3/MatMul__w_dequant;/Add_14,ENGINE_INSPECTOR_METADATA
mixed_decode,99,L3:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj_3/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,100,L3:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj_3/MatMul;/gate_proj_3/MatMul__a_dequant;/gate_proj_3/MatMul__a_quant;/gate_proj_3/MatMul__w_dequant;/Mul_35;/Mul_36;/Sigmoid_3,ENGINE_INSPECTOR_METADATA
mixed_decode,101,L3:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj_3/MatMul;/Add_15,ENGINE_INSPECTOR_METADATA
mixed_decode,105,L4:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj_4/MatMul;/v_proj_4/MatMul__a_dequant;/v_proj_4/MatMul__a_quant;/v_proj_4/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,109,L4:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/k_proj_4/MatMul;/k_proj_4/MatMul__a_dequant;/k_proj_4/MatMul__a_quant;/k_proj_4/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,113,L4:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,1x1x2048,/q_proj_4/MatMul;/q_proj_4/MatMul__a_dequant;/q_proj_4/MatMul__a_quant;/q_proj_4/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,117,L8:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul_8,ENGINE_INSPECTOR_METADATA
mixed_decode,120,L9:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_9,ENGINE_INSPECTOR_METADATA
mixed_decode,122,L4:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj_4/MatMul;/o_proj_4/MatMul__a_dequant;/o_proj_4/MatMul__a_quant;/o_proj_4/MatMul__w_dequant;/Add_18,ENGINE_INSPECTOR_METADATA
mixed_decode,124,L4:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj_4/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,125,L4:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj_4/MatMul;/gate_proj_4/MatMul__a_dequant;/gate_proj_4/MatMul__a_quant;/gate_proj_4/MatMul__w_dequant;/Mul_44;/Mul_45;/Sigmoid_4,ENGINE_INSPECTOR_METADATA
mixed_decode,126,L4:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj_4/MatMul;/Add_19,ENGINE_INSPECTOR_METADATA
mixed_decode,130,L5:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj_5/MatMul;/v_proj_5/MatMul__a_dequant;/v_proj_5/MatMul__a_quant;/v_proj_5/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,134,L5:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/k_proj_5/MatMul;/k_proj_5/MatMul__a_dequant;/k_proj_5/MatMul__a_quant;/k_proj_5/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,138,L5:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,1x1x2048,/q_proj_5/MatMul;/q_proj_5/MatMul__a_dequant;/q_proj_5/MatMul__a_quant;/q_proj_5/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,142,L10:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul_10,ENGINE_INSPECTOR_METADATA
mixed_decode,145,L11:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_11,ENGINE_INSPECTOR_METADATA
mixed_decode,147,L5:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj_5/MatMul;/o_proj_5/MatMul__a_dequant;/o_proj_5/MatMul__a_quant;/o_proj_5/MatMul__w_dequant;/Add_22,ENGINE_INSPECTOR_METADATA
mixed_decode,149,L5:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj_5/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,150,L5:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj_5/MatMul;/gate_proj_5/MatMul__a_dequant;/gate_proj_5/MatMul__a_quant;/gate_proj_5/MatMul__w_dequant;/Mul_53;/Mul_54;/Sigmoid_5,ENGINE_INSPECTOR_METADATA
mixed_decode,151,L5:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj_5/MatMul;/Add_23,ENGINE_INSPECTOR_METADATA
mixed_decode,155,L6:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj_6/MatMul;/v_proj_6/MatMul__a_dequant;/v_proj_6/MatMul__a_quant;/v_proj_6/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,159,L6:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/k_proj_6/MatMul;/k_proj_6/MatMul__a_dequant;/k_proj_6/MatMul__a_quant;/k_proj_6/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,163,L6:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,1x1x2048,/q_proj_6/MatMul;/q_proj_6/MatMul__a_dequant;/q_proj_6/MatMul__a_quant;/q_proj_6/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,167,L12:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul_12,ENGINE_INSPECTOR_METADATA
mixed_decode,170,L13:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_13,ENGINE_INSPECTOR_METADATA
mixed_decode,172,L6:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj_6/MatMul;/o_proj_6/MatMul__a_dequant;/o_proj_6/MatMul__a_quant;/o_proj_6/MatMul__w_dequant;/Add_26,ENGINE_INSPECTOR_METADATA
mixed_decode,174,L6:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj_6/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,175,L6:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj_6/MatMul;/gate_proj_6/MatMul__a_dequant;/gate_proj_6/MatMul__a_quant;/gate_proj_6/MatMul__w_dequant;/Mul_62;/Mul_63;/Sigmoid_6,ENGINE_INSPECTOR_METADATA
mixed_decode,176,L6:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj_6/MatMul;/Add_27,ENGINE_INSPECTOR_METADATA
