engine,layer_index,layer_name,layer_type,operator,operator_kind,category,tactic,input_shapes,input_precisions,output_shapes,output_precisions,onnx_layers
mixed_prefill,42,__mye725951_myl0_42,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,43,__mye725955_myl0_43,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,44,_gemm_mha_v2_myl0_44,kgen,L1:o_proj,LINEAR,ATTENTION_GEMM,_gemm_mha_v2_0x1f788b071d831d329684abd45c8719fb,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,Half;Half;Bool;Half;Int64;Int64;Int64;Int64;Int64;Int64,16x-1x128,Int8,/o_proj_1/MatMul__a_quant;/MatMul_3;/Softmax_1;/Where_5;/Mul_16;/MatMul_2
mixed_prefill,45,__myl_ResTra_myl0_45,kgen,L3:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_ResTra_0xc03916d7cfa55338996dbe92c4283d8c,16x-1x128;1;1;1,Int8;Int64;Int64;Int64,1x-1x16x128,Int8,/MatMul_3;/Transpose_9;/Reshape_15
mixed_prefill,46,__myl_FcCasAdd_myl0_46,fusion,L1:o_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,Half;Int8;Int8,1x-1x1024,Half,/o_proj_1/MatMul;/o_proj_1/MatMul__a_dequant;/o_proj_1/MatMul__a_quant;/o_proj_1/MatMul__w_dequant;/Add_6
mixed_prefill,47,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_47,kgen,L1:gate_proj,LINEAR,TENSORRT_INTERNAL,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xe71ebe1a59b22d4bca83cb15f0059a7c_vec,1x-1x1024;1x-1x1024;1x-1x1024;1x1x1024;1;1;1;1;1;1;1;1;1;1;1;1;1,Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x1024;1x-1x1024,Half;Int8,/post_attention_layernorm_1/Div;/gate_proj_1/MatMul__a_quant;/post_attention_layernorm_1/Mul_1;/post_attention_layernorm_1/Mul;/post_attention_layernorm_1/Add;/post_attention_layernorm_1/Sqrt;/post_attention_layernorm_1/ReduceMean;/post_attention_layernorm_1/Pow
mixed_prefill,48,/up_proj_1/MatMul_myl0_48,gemm,L1:up_proj,LINEAR,GEMM,ampere_h16816gemm_256x64_ldg8_tn_v1,1x-1x1024;1x1024x3072;1;1,Half;Half;Float;Float,1x-1x3072,Half,/up_proj_1/MatMul
mixed_prefill,49,__myl_FcCasNegExpAddDivMulMul_myl0_49,fusion,L1:gate_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,Half;Int8;Int8,1x-1x3072,Half,/gate_proj_1/MatMul;/gate_proj_1/MatMul__a_dequant;/gate_proj_1/MatMul__a_quant;/gate_proj_1/MatMul__w_dequant;/Mul_17;/Mul_18;/Sigmoid_1
mixed_prefill,50,__myl_FcAdd_myl0_50,fusion,L1:down_proj,LINEAR,GEMM,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,Half;Half;Half,1x-1x1024,Half,/down_proj_1/MatMul;/Add_7
mixed_prefill,51,__myl_MulMeaAddSqrDivMulMul_myl0_51,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_MulMeaAddSqrDivMulMul_0x7950617bc96f544a93cba59dd9f0896c_vec,1x1x1024;1x-1x1024;1x-1x1024;1x-1x1024;1;1;1;1;1;1;1;1;1,Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x1024,Half,/input_layernorm_2/Pow;/input_layernorm_2/ReduceMean;/input_layernorm_2/Sqrt;/input_layernorm_2/Add;/input_layernorm_2/Mul;/input_layernorm_2/Mul_1;/input_layernorm_2/Div
mixed_prefill,52,/v_proj_2/MatMul+/k_proj_2/MatMul+/q_proj_2/MatMul_myl0_52,gemm,L2:v_proj,LINEAR,GEMM,ampere_h16816gemm_256x64_ldg8_tn_v1,1x-1x1024;1x1024x4096;1;1,Half;Half;Float;Float,1x-1x4096,Half,/v_proj_2/MatMul;/k_proj_2/MatMul;/q_proj_2/MatMul
mixed_prefill,53,__mye725957_myl0_53,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,54,__mye725959_myl0_54,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,55,__myl_ResTraResSliRepRes_myl0_55,kgen,L5:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_ResTraResSliRepRes_0xc9f73409107decab95699693f5f53538,1x-1x1024;1;1;1;1;1;1;1;1;1;1;1;1,Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,16x-1x128;1x8x-1x128,Half;Half,/Reshape_18;/Transpose_12;/Expand_5;/MatMul_5;/Unsqueeze_66
mixed_prefill,56,__mye725967_myl0_56,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,57,__mye725961_myl0_57,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,58,__myl_ResMulMea_myl0_58,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_ResMulMea_0xa004b8b1aee1c828801c9405f41c9d8a_vec,1x-1x1024;1;1;1;1;1;1;1;1,Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x8x1;1x-1x8x128,Half;Half,/Reshape_17;/k_norm_2/Pow;/k_norm_2/ReduceMean
mixed_prefill,59,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddResSliRepResTraRes_myl0_59,kgen,L4:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddResSliRepResTraRes_0x4ad536b524b3f7a2415d97f02da12733,1x1x-1x128;1x1x-1x128;1x1x1x128;1x-1x8x128;1x-1x8x1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,16x128x-1;1x8x-1x128,Half;Half,/k_norm_2/Add;/k_norm_2/Sqrt;/k_norm_2/Mul;/k_norm_2/Mul_1;/Transpose_11;/Slice_10;/Slice_11;/Concat_27;/Mul_22;/Add_9;/Mul_21;/Expand_4;/Reshape_20;/Transpose_13;/MatMul_4;/Unsqueeze_61;/Neg_5;/k_norm_2/Div
mixed_prefill,60,__mye725963_myl0_60,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,61,__myl_ResMulMea_myl0_61,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_ResMulMea_0xae152563f1149376365003f94aabf3c4_vec,1x-1x2048;1;1;1;1;1;1;1;1;1,Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x16x1;1x-1x16x128,Half;Half,/Reshape_16;/q_norm_2/Pow;/q_norm_2/ReduceMean
mixed_prefill,62,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddRes_myl0_62,kgen,L4:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddRes_0x6acc4948abd0f5b32a0e9f68913929b0,1x1x-1x128;1x1x-1x128;1x1x1x128;1x-1x16x128;1x-1x16x1;1;1;1;1;1,Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64,16x-1x128,Half,/q_norm_2/Add;/q_norm_2/Sqrt;/q_norm_2/Mul;/q_norm_2/Mul_1;/Transpose_10;/Slice_8;/Slice_9;/Concat_26;/Mul_20;/Add_8;/Mul_19;/MatMul_4;/Neg_4;/q_norm_2/Div
mixed_prefill,63,__mye725965_myl0_63,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,64,__mye725969_myl0_64,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,65,_gemm_mha_v2_myl0_65,kgen,L2:o_proj,LINEAR,ATTENTION_GEMM,_gemm_mha_v2_0x60fab5add8bb246f4c8714685e81d651,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,Half;Half;Bool;Half;Int64;Int64;Int64;Int64;Int64;Int64,16x-1x128,Int8,/o_proj_2/MatMul__a_quant;/MatMul_5;/Softmax_2;/Where_8;/Mul_25;/MatMul_4
mixed_prefill,66,__myl_ResTra_myl0_66,kgen,L5:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_ResTra_0xc03916d7cfa55338996dbe92c4283d8c,16x-1x128;1;1;1,Int8;Int64;Int64;Int64,1x-1x16x128,Int8,/MatMul_5;/Transpose_14;/Reshape_23
mixed_prefill,67,__myl_FcCasAdd_myl0_67,fusion,L2:o_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,Half;Int8;Int8,1x-1x1024,Half,/o_proj_2/MatMul;/o_proj_2/MatMul__a_dequant;/o_proj_2/MatMul__a_quant;/o_proj_2/MatMul__w_dequant;/Add_10
mixed_prefill,68,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_68,kgen,L2:gate_proj,LINEAR,TENSORRT_INTERNAL,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x0f05f340665da317c2be64fa415c473a_vec,1x-1x1024;1x-1x1024;1x-1x1024;1x1x1024;1;1;1;1;1;1;1;1;1;1;1;1;1,Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x1024;1x-1x1024,Half;Int8,/post_attention_layernorm_2/Div;/gate_proj_2/MatMul__a_quant;/post_attention_layernorm_2/Mul_1;/post_attention_layernorm_2/Mul;/post_attention_layernorm_2/Add;/post_attention_layernorm_2/Sqrt;/post_attention_layernorm_2/ReduceMean;/post_attention_layernorm_2/Pow
mixed_prefill,69,/up_proj_2/MatMul_myl0_69,gemm,L2:up_proj,LINEAR,GEMM,ampere_h16816gemm_256x64_ldg8_tn_v1,1x-1x1024;1x1024x3072;1;1,Half;Half;Float;Float,1x-1x3072,Half,/up_proj_2/MatMul
mixed_prefill,70,__myl_FcCasNegExpAddDivMulMul_myl0_70,fusion,L2:gate_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,Half;Int8;Int8,1x-1x3072,Half,/gate_proj_2/MatMul;/gate_proj_2/MatMul__a_dequant;/gate_proj_2/MatMul__a_quant;/gate_proj_2/MatMul__w_dequant;/Mul_26;/Mul_27;/Sigmoid_2
mixed_prefill,71,__myl_FcAdd_myl0_71,fusion,L2:down_proj,LINEAR,GEMM,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,Half;Half;Half,1x-1x1024,Half,/down_proj_2/MatMul;/Add_11
mixed_prefill,72,__myl_MulMeaAddSqrDivMulMulMinMaxRouCasMulMinMaxRouCasMulMinMaxRouCas_myl0_72,kgen,L3:v_proj,LINEAR,TENSORRT_INTERNAL,__myl_MulMeaAddSqrDivMulMulMinMaxRouCasMulMinMaxRouCasMulMinMaxRouCas_0x14bacf080290e339db28d1223365390a_vec,1x1x1024;1x1x1024;1x1x1024;1x-1x1024;1x-1x1024;1x-1x1024;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x1024;1x-1x1024;1x-1x1024,Int8;Int8;Int8,/input_layernorm_3/Pow;/input_layernorm_3/ReduceMean;/input_layernorm_3/Sqrt;/input_layernorm_3/Add;/input_layernorm_3/Mul;/v_proj_3/MatMul__a_quant;/k_proj_3/MatMul__a_quant;/q_proj_3/MatMul__a_quant;/input_layernorm_3/Div
mixed_prefill,73,__mye725971_myl0_73,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,74,__mye725973_myl0_74,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,75,__myl_FcCas_myl0_75,fusion,L3:v_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,Int8;Int8,1x-1x1024,Half,/v_proj_3/MatMul;/v_proj_3/MatMul__a_dequant;/v_proj_3/MatMul__a_quant;/v_proj_3/MatMul__w_dequant
mixed_prefill,76,__myl_ResTraResSliRepRes_myl0_76,kgen,L7:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_ResTraResSliRepRes_0xb5ca1ead775f2215fdc6b72339368a3f,1x-1x1024;1;1;1;1;1;1;1;1;1;1;1,Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,16x-1x128;1x8x-1x128,Half;Half,/Reshape_26;/Transpose_17;/Expand_7;/MatMul_7;/Unsqueeze_90
mixed_prefill,77,__mye725981_myl0_77,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,78,__mye725975_myl0_78,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,79,__myl_FcCas_myl0_79,fusion,L3:k_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,Int8;Int8,1x-1x1024,Half,/k_proj_3/MatMul;/k_proj_3/MatMul__a_dequant;/k_proj_3/MatMul__a_quant;/k_proj_3/MatMul__w_dequant
mixed_prefill,80,__myl_ResMulMea_myl0_80,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_ResMulMea_0x356824d54c2e1ab1f7825eefa1e6b632_vec,1x-1x1024;1;1;1;1;1;1;1,Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x8x1;1x-1x8x128,Half;Half,/Reshape_25;/k_norm_3/Pow;/k_norm_3/ReduceMean
mixed_prefill,81,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddResSliRepResTraRes_myl0_81,kgen,L6:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddResSliRepResTraRes_0x4ad536b524b3f7a2415d97f02da12733,1x1x-1x128;1x1x-1x128;1x1x1x128;1x-1x8x128;1x-1x8x1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,16x128x-1;1x8x-1x128,Half;Half,/k_norm_3/Add;/k_norm_3/Sqrt;/k_norm_3/Mul;/k_norm_3/Mul_1;/Transpose_16;/Slice_14;/Slice_15;/Concat_38;/Mul_31;/Add_13;/Mul_30;/Expand_6;/Reshape_28;/Transpose_18;/MatMul_6;/Unsqueeze_85;/Neg_7;/k_norm_3/Div
mixed_prefill,82,__mye725977_myl0_82,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,83,__myl_FcCas_myl0_83,fusion,L3:q_proj,LINEAR,GEMM,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,Int8;Int8,1x-1x2048,Half,/q_proj_3/MatMul;/q_proj_3/MatMul__a_dequant;/q_proj_3/MatMul__a_quant;/q_proj_3/MatMul__w_dequant
mixed_prefill,84,__myl_ResMulMea_myl0_84,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_ResMulMea_0x9a67bce87aa70b5a86539a0972d2e0f6_vec,1x-1x2048;1;1;1;1;1;1;1;1,Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x16x1;1x-1x16x128,Half;Half,/Reshape_24;/q_norm_3/Pow;/q_norm_3/ReduceMean
mixed_prefill,85,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddRes_myl0_85,kgen,L6:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddRes_0x6acc4948abd0f5b32a0e9f68913929b0,1x1x-1x128;1x1x-1x128;1x1x1x128;1x-1x16x128;1x-1x16x1;1;1;1;1;1,Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64,16x-1x128,Half,/q_norm_3/Add;/q_norm_3/Sqrt;/q_norm_3/Mul;/q_norm_3/Mul_1;/Transpose_15;/Slice_12;/Slice_13;/Concat_37;/Mul_29;/Add_12;/Mul_28;/MatMul_6;/Neg_6;/q_norm_3/Div
mixed_prefill,86,__mye725979_myl0_86,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,87,__mye725983_myl0_87,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,88,_gemm_mha_v2_myl0_88,kgen,L3:o_proj,LINEAR,ATTENTION_GEMM,_gemm_mha_v2_0xf766752c8950edccd27d326ac8c5c5d0,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,Half;Half;Bool;Half;Int64;Int64;Int64;Int64;Int64;Int64,16x-1x128,Int8,/o_proj_3/MatMul__a_quant;/MatMul_7;/Mul_34;/Softmax_3;/MatMul_6;/Where_11
mixed_prefill,89,__myl_ResTra_myl0_89,kgen,L7:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_ResTra_0xc03916d7cfa55338996dbe92c4283d8c,16x-1x128;1;1;1,Int8;Int64;Int64;Int64,1x-1x16x128,Int8,/MatMul_7;/Transpose_19;/Reshape_31
mixed_prefill,90,__myl_FcCasAdd_myl0_90,fusion,L3:o_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,Half;Int8;Int8,1x-1x1024,Half,/o_proj_3/MatMul;/o_proj_3/MatMul__a_dequant;/o_proj_3/MatMul__a_quant;/o_proj_3/MatMul__w_dequant;/Add_14
mixed_prefill,91,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_91,kgen,L3:gate_proj,LINEAR,TENSORRT_INTERNAL,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x69b2836c7bea850742d274e0c94ca89a_vec,1x-1x1024;1x-1x1024;1x-1x1024;1x1x1024;1;1;1;1;1;1;1;1;1;1;1;1;1,Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x1024;1x-1x1024,Half;Int8,/post_attention_layernorm_3/Div;/gate_proj_3/MatMul__a_quant;/post_attention_layernorm_3/Mul_1;/post_attention_layernorm_3/Mul;/post_attention_layernorm_3/Add;/post_attention_layernorm_3/Sqrt;/post_attention_layernorm_3/ReduceMean;/post_attention_layernorm_3/Pow
mixed_prefill,92,/up_proj_3/MatMul_myl0_92,gemm,L3:up_proj,LINEAR,GEMM,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,Half;Half;Float;Float,1x-1x3072,Half,/up_proj_3/MatMul
mixed_prefill,93,__myl_FcCasNegExpAddDivMulMul_myl0_93,fusion,L3:gate_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,Half;Int8;Int8,1x-1x3072,Half,/gate_proj_3/MatMul;/gate_proj_3/MatMul__a_dequant;/gate_proj_3/MatMul__a_quant;/gate_proj_3/MatMul__w_dequant;/Mul_35;/Mul_36;/Sigmoid_3
mixed_prefill,94,__myl_FcAdd_myl0_94,fusion,L3:down_proj,LINEAR,GEMM,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,Half;Half;Half,1x-1x1024,Half,/down_proj_3/MatMul;/Add_15
mixed_prefill,95,__myl_MulMeaAddSqrDivMulMulMinMaxRouCasMulMinMaxRouCasMulMinMaxRouCas_myl0_95,kgen,L4:v_proj,LINEAR,TENSORRT_INTERNAL,__myl_MulMeaAddSqrDivMulMulMinMaxRouCasMulMinMaxRouCasMulMinMaxRouCas_0x14bacf080290e339db28d1223365390a_vec,1x1x1024;1x1x1024;1x1x1024;1x-1x1024;1x-1x1024;1x-1x1024;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x1024;1x-1x1024;1x-1x1024,Int8;Int8;Int8,/input_layernorm_4/Pow;/input_layernorm_4/ReduceMean;/input_layernorm_4/Sqrt;/input_layernorm_4/Add;/input_layernorm_4/Mul;/v_proj_4/MatMul__a_quant;/k_proj_4/MatMul__a_quant;/q_proj_4/MatMul__a_quant;/input_layernorm_4/Div
mixed_prefill,96,__mye725985_myl0_96,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,97,__mye725987_myl0_97,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,98,__myl_FcCas_myl0_98,fusion,L4:v_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,Int8;Int8,1x-1x1024,Half,/v_proj_4/MatMul;/v_proj_4/MatMul__a_dequant;/v_proj_4/MatMul__a_quant;/v_proj_4/MatMul__w_dequant
mixed_prefill,99,__myl_ResTraResSliRepRes_myl0_99,kgen,L9:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_ResTraResSliRepRes_0xb5ca1ead775f2215fdc6b72339368a3f,1x-1x1024;1;1;1;1;1;1;1;1;1;1;1,Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,16x-1x128;1x8x-1x128,Half;Half,/Reshape_34;/Transpose_22;/Expand_9;/MatMul_9;/Unsqueeze_114
mixed_prefill,100,__mye725995_myl0_100,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,101,__mye725989_myl0_101,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,102,__myl_FcCas_myl0_102,fusion,L4:k_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,Int8;Int8,1x-1x1024,Half,/k_proj_4/MatMul;/k_proj_4/MatMul__a_dequant;/k_proj_4/MatMul__a_quant;/k_proj_4/MatMul__w_dequant
mixed_prefill,103,__myl_ResMulMea_myl0_103,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_ResMulMea_0x356824d54c2e1ab1f7825eefa1e6b632_vec,1x-1x1024;1;1;1;1;1;1;1,Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x8x1;1x-1x8x128,Half;Half,/Reshape_33;/k_norm_4/Pow;/k_norm_4/ReduceMean
mixed_prefill,104,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddResSliRepResTraRes_myl0_104,kgen,L8:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddResSliRepResTraRes_0x4ad536b524b3f7a2415d97f02da12733,1x1x-1x128;1x1x-1x128;1x1x1x128;1x-1x8x128;1x-1x8x1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,16x128x-1;1x8x-1x128,Half;Half,/k_norm_4/Add;/k_norm_4/Sqrt;/k_norm_4/Mul;/k_norm_4/Mul_1;/Transpose_21;/Slice_18;/Slice_19;/Concat_49;/Mul_40;/Add_17;/Mul_39;/Expand_8;/Reshape_36;/Transpose_23;/MatMul_8;/Unsqueeze_109;/Neg_9;/k_norm_4/Div
mixed_prefill,105,__mye725991_myl0_105,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,106,__myl_FcCas_myl0_106,fusion,L4:q_proj,LINEAR,GEMM,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,Int8;Int8,1x-1x2048,Half,/q_proj_4/MatMul;/q_proj_4/MatMul__a_dequant;/q_proj_4/MatMul__a_quant;/q_proj_4/MatMul__w_dequant
