layer_id,layer_name,trt_layer_type,tactic,precision,candidate_onnx_node,candidate_operator,confidence,evidence
245,__myl_MulMinMaxRouCas_myl0_245,kgen,__myl_MulMinMaxRouCas_0x806abff2303c4adb22dac0953af546a1,inputs=Half|outputs=Int8,/o_proj_9/MatMul__a_quant,L9:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
246,__myl_FcCasAdd_myl0_246,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/o_proj_9/MatMul;/o_proj_9/MatMul__a_dequant;/o_proj_9/MatMul__a_quant;/o_proj_9/MatMul__w_dequant;/Add_38,L9:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
247,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_247,kgen,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xa03da8bd0547b3997e4af5d64a9f7047,inputs=Half;Half;Half;Half|outputs=Int8;Half,/post_attention_layernorm_9/Pow;/post_attention_layernorm_9/ReduceMean;/post_attention_layernorm_9/Add;/post_attention_layernorm_9/Div;/post_attention_layernorm_9/Sqrt;/post_attention_layernorm_9/Mul;/post_attention_layernorm_9/Mul_1;/gate_proj_9/MatMul__a_quant,L9:post_attention_layernorm;L9:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
248,/up_proj_9/MatMul_myl0_248,gemm,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,inputs=Half;Half;Float;Float|outputs=Half,/up_proj_9/MatMul,L9:up_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
249,__myl_FcCasNegExpAddDivMulMul_myl0_249,fusion,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/gate_proj_9/MatMul;/gate_proj_9/MatMul__a_dequant;/gate_proj_9/MatMul__a_quant;/gate_proj_9/MatMul__w_dequant;/Mul_89;/Mul_90;/Sigmoid_9,L9:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
250,__myl_FcAdd_myl0_250,fusion,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,inputs=Half;Half;Half|outputs=Half,/down_proj_9/MatMul;/Add_39,L9:down_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
251,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_251,kgen,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5,inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,/q_proj_10/MatMul__a_quant;/k_proj_10/MatMul__a_quant;/v_proj_10/MatMul__a_quant;/input_layernorm_10/Mul;/input_layernorm_10/Sqrt;/input_layernorm_10/Div;/input_layernorm_10/Add;/input_layernorm_10/ReduceMean;/input_layernorm_10/Pow,L10:q_proj;L10:k_proj;L10:v_proj;L10:input_layernorm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
252,__mye676992_myl0_252,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
253,__mye676994_myl0_253,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
254,__myl_FcCas_myl0_254,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/v_proj_10/MatMul;/v_proj_10/MatMul__a_dequant;/v_proj_10/MatMul__a_quant;/v_proj_10/MatMul__w_dequant,L10:v_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
255,__myl_ResConResRep_myl0_255,kgen,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1,inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/Reshape_82;/Transpose_52;/Unsqueeze_238;/Expand_21;/Concat_127,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
256,__mye677002_myl0_256,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
257,__mye676996_myl0_257,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
258,__myl_FcCas_myl0_258,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/k_proj_10/MatMul;/k_proj_10/MatMul__a_dequant;/k_proj_10/MatMul__a_quant;/k_proj_10/MatMul__w_dequant,L10:k_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
259,__myl_ResMulMea_myl0_259,kgen,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a,inputs=Half|outputs=Half;Half,/Reshape_81;/k_norm_10/Pow;/k_norm_10/ReduceMean,L10:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
260,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_260,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f,inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/k_norm_10/Add;/k_norm_10/Sqrt;/k_norm_10/Mul;/k_norm_10/Mul_1;/Transpose_51;/Slice_42;/Slice_43;/Concat_125;/Mul_94;/Add_41;/Mul_93;/Unsqueeze_233;/Reshape_84;/Transpose_53;/Expand_20;/Concat_126;/Neg_21;/k_norm_10/Div,L10:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
261,__mye676998_myl0_261,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
262,__myl_FcCas_myl0_262,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/q_proj_10/MatMul;/q_proj_10/MatMul__a_dequant;/q_proj_10/MatMul__a_quant;/q_proj_10/MatMul__w_dequant,L10:q_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
263,__myl_ResMulMea_myl0_263,kgen,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656,inputs=Half|outputs=Half;Half,/Reshape_80;/q_norm_10/Pow;/q_norm_10/ReduceMean,L10:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
264,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_264,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4,inputs=Half;Half;Half;Half;Half|outputs=Half,/q_norm_10/Add;/q_norm_10/Sqrt;/q_norm_10/Mul;/q_norm_10/Mul_1;/Transpose_50;/Slice_40;/Slice_41;/Concat_124;/Mul_92;/Add_40;/Mul_91;/Neg_20;/q_norm_10/Div,L10:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
265,__mye677000_myl0_265,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
266,/MatMul_20_myl0_266,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_20,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
267,__myl_MulMaxSubExpSumDivMul_myl0_267,kgen,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f,inputs=Half;Int64;Int64|outputs=Half,/Mul_97;/Softmax_10,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
268,__mye677004_myl0_268,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
269,/MatMul_21_myl0_269,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_21,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
270,__myl_MulMinMaxRouCas_myl0_270,kgen,__myl_MulMinMaxRouCas_0xfffd234660cce4d6758da70fc32eeb17,inputs=Half|outputs=Int8,/o_proj_10/MatMul__a_quant,L10:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
271,__myl_FcCasAdd_myl0_271,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/o_proj_10/MatMul;/o_proj_10/MatMul__a_dequant;/o_proj_10/MatMul__a_quant;/o_proj_10/MatMul__w_dequant;/Add_42,L10:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
272,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_272,kgen,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xbc9bffbf2b5683589f7ee804485f8f6c,inputs=Half;Half;Half;Half|outputs=Int8;Half,/post_attention_layernorm_10/Pow;/post_attention_layernorm_10/ReduceMean;/post_attention_layernorm_10/Add;/post_attention_layernorm_10/Div;/post_attention_layernorm_10/Sqrt;/post_attention_layernorm_10/Mul;/post_attention_layernorm_10/Mul_1;/gate_proj_10/MatMul__a_quant,L10:post_attention_layernorm;L10:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
273,/up_proj_10/MatMul_myl0_273,gemm,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,inputs=Half;Half;Float;Float|outputs=Half,/up_proj_10/MatMul,L10:up_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
274,__myl_FcCasNegExpAddDivMulMul_myl0_274,fusion,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/gate_proj_10/MatMul;/gate_proj_10/MatMul__a_dequant;/gate_proj_10/MatMul__a_quant;/gate_proj_10/MatMul__w_dequant;/Mul_98;/Mul_99;/Sigmoid_10,L10:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
275,__myl_FcAdd_myl0_275,fusion,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,inputs=Half;Half;Half|outputs=Half,/down_proj_10/MatMul;/Add_43,L10:down_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
276,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_276,kgen,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5,inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,/q_proj_11/MatMul__a_quant;/k_proj_11/MatMul__a_quant;/v_proj_11/MatMul__a_quant;/input_layernorm_11/Mul;/input_layernorm_11/Sqrt;/input_layernorm_11/Div;/input_layernorm_11/Add;/input_layernorm_11/ReduceMean;/input_layernorm_11/Pow,L11:q_proj;L11:k_proj;L11:v_proj;L11:input_layernorm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
277,__mye677006_myl0_277,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
278,__mye677008_myl0_278,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
279,__myl_FcCas_myl0_279,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/v_proj_11/MatMul;/v_proj_11/MatMul__a_dequant;/v_proj_11/MatMul__a_quant;/v_proj_11/MatMul__w_dequant,L11:v_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
280,__myl_ResConResRep_myl0_280,kgen,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1,inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/Reshape_90;/Transpose_57;/Unsqueeze_260;/Expand_23;/Concat_139,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
281,__mye677016_myl0_281,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
282,__mye677010_myl0_282,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
283,__myl_FcCas_myl0_283,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/k_proj_11/MatMul;/k_proj_11/MatMul__a_dequant;/k_proj_11/MatMul__a_quant;/k_proj_11/MatMul__w_dequant,L11:k_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
284,__myl_ResMulMea_myl0_284,kgen,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a,inputs=Half|outputs=Half;Half,/Reshape_89;/k_norm_11/Pow;/k_norm_11/ReduceMean,L11:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
285,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_285,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f,inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/k_norm_11/Add;/k_norm_11/Sqrt;/k_norm_11/Mul;/k_norm_11/Mul_1;/Transpose_56;/Slice_46;/Slice_47;/Concat_137;/Mul_103;/Add_45;/Mul_102;/Unsqueeze_255;/Reshape_92;/Transpose_58;/Expand_22;/Concat_138;/Neg_23;/k_norm_11/Div,L11:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
286,__mye677012_myl0_286,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
287,__myl_FcCas_myl0_287,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/q_proj_11/MatMul;/q_proj_11/MatMul__a_dequant;/q_proj_11/MatMul__a_quant;/q_proj_11/MatMul__w_dequant,L11:q_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
288,__myl_ResMulMea_myl0_288,kgen,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656,inputs=Half|outputs=Half;Half,/Reshape_88;/q_norm_11/Pow;/q_norm_11/ReduceMean,L11:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
289,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_289,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4,inputs=Half;Half;Half;Half;Half|outputs=Half,/q_norm_11/Add;/q_norm_11/Sqrt;/q_norm_11/Mul;/q_norm_11/Mul_1;/Transpose_55;/Slice_44;/Slice_45;/Concat_136;/Mul_101;/Add_44;/Mul_100;/Neg_22;/q_norm_11/Div,L11:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
290,__mye677014_myl0_290,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
291,/MatMul_22_myl0_291,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_22,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
292,__myl_MulMaxSubExpSumDivMul_myl0_292,kgen,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f,inputs=Half;Int64;Int64|outputs=Half,/Mul_106;/Softmax_11,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
293,__mye677018_myl0_293,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
294,/MatMul_23_myl0_294,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_23,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
295,__myl_MulMinMaxRouCas_myl0_295,kgen,__myl_MulMinMaxRouCas_0x7c03f425cd0cc19febc97cb69c1f2cdb,inputs=Half|outputs=Int8,/o_proj_11/MatMul__a_quant,L11:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
296,__myl_FcCasAdd_myl0_296,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/o_proj_11/MatMul;/o_proj_11/MatMul__a_dequant;/o_proj_11/MatMul__a_quant;/o_proj_11/MatMul__w_dequant;/Add_46,L11:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
297,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_297,kgen,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xcf81b38212e8f296e353aae060904a23,inputs=Half;Half;Half;Half|outputs=Int8;Half,/post_attention_layernorm_11/Pow;/post_attention_layernorm_11/ReduceMean;/post_attention_layernorm_11/Add;/post_attention_layernorm_11/Div;/post_attention_layernorm_11/Sqrt;/post_attention_layernorm_11/Mul;/post_attention_layernorm_11/Mul_1;/gate_proj_11/MatMul__a_quant,L11:post_attention_layernorm;L11:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
298,/up_proj_11/MatMul_myl0_298,gemm,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,inputs=Half;Half;Float;Float|outputs=Half,/up_proj_11/MatMul,L11:up_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
299,__myl_FcCasNegExpAddDivMulMul_myl0_299,fusion,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/gate_proj_11/MatMul;/gate_proj_11/MatMul__a_dequant;/gate_proj_11/MatMul__a_quant;/gate_proj_11/MatMul__w_dequant;/Mul_107;/Mul_108;/Sigmoid_11,L11:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
300,__myl_FcAdd_myl0_300,fusion,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,inputs=Half;Half;Half|outputs=Half,/down_proj_11/MatMul;/Add_47,L11:down_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
301,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_301,kgen,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5,inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,/q_proj_12/MatMul__a_quant;/k_proj_12/MatMul__a_quant;/v_proj_12/MatMul__a_quant;/input_layernorm_12/Mul;/input_layernorm_12/Sqrt;/input_layernorm_12/Div;/input_layernorm_12/Add;/input_layernorm_12/ReduceMean;/input_layernorm_12/Pow,L12:q_proj;L12:k_proj;L12:v_proj;L12:input_layernorm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
302,__mye677020_myl0_302,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
303,__mye677022_myl0_303,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
304,__myl_FcCas_myl0_304,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/v_proj_12/MatMul;/v_proj_12/MatMul__a_dequant;/v_proj_12/MatMul__a_quant;/v_proj_12/MatMul__w_dequant,L12:v_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
305,__myl_ResConResRep_myl0_305,kgen,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1,inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/Reshape_98;/Transpose_62;/Unsqueeze_282;/Expand_25;/Concat_151,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
306,__mye677030_myl0_306,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
307,__mye677024_myl0_307,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
308,__myl_FcCas_myl0_308,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/k_proj_12/MatMul;/k_proj_12/MatMul__a_dequant;/k_proj_12/MatMul__a_quant;/k_proj_12/MatMul__w_dequant,L12:k_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
309,__myl_ResMulMea_myl0_309,kgen,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a,inputs=Half|outputs=Half;Half,/Reshape_97;/k_norm_12/Pow;/k_norm_12/ReduceMean,L12:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
