node_index,node_name,op_type,inputs,outputs,shape,initializer_relationship
2267,/Concat_117,Concat,/Unsqueeze_214_output_0;/Constant_509_output_0;/Unsqueeze_215_output_0;/Constant_510_output_0,/Concat_117_output_0,UNKNOWN,NONE
2268,/Reshape_76,Reshape,/Expand_18_output_0;/Concat_117_output_0,/Reshape_76_output_0,UNKNOWN,NONE
2269,/Constant_511,Constant,NONE,/Constant_511_output_0,UNKNOWN,NONE
2270,/Unsqueeze_216,Unsqueeze,present_v9;/Constant_511_output_0,/Unsqueeze_216_output_0,UNKNOWN,NONE
2271,/Shape_78,Shape,present_v9,/Shape_78_output_0,UNKNOWN,NONE
2272,/Constant_512,Constant,NONE,/Constant_512_output_0,UNKNOWN,NONE
2273,/Gather_59,Gather,/Shape_78_output_0;/Constant_512_output_0,/Gather_59_output_0,UNKNOWN,NONE
2274,/Constant_513,Constant,NONE,/Constant_513_output_0,UNKNOWN,NONE
2275,/Unsqueeze_217,Unsqueeze,/Gather_54_output_0;/Constant_513_output_0,/Unsqueeze_217_output_0,UNKNOWN,NONE
2276,/Constant_514,Constant,NONE,/Constant_514_output_0,UNKNOWN,NONE
2277,/Constant_515,Constant,NONE,/Constant_515_output_0,UNKNOWN,NONE
2278,/Constant_516,Constant,NONE,/Constant_516_output_0,UNKNOWN,NONE
2279,/Unsqueeze_218,Unsqueeze,/Gather_59_output_0;/Constant_516_output_0,/Unsqueeze_218_output_0,UNKNOWN,NONE
2280,/Constant_517,Constant,NONE,/Constant_517_output_0,UNKNOWN,NONE
2281,/Concat_118,Concat,/Unsqueeze_217_output_0;/Constant_514_output_0;/Constant_515_output_0;/Unsqueeze_218_output_0;/Constant_517_output_0,/Concat_118_output_0,UNKNOWN,NONE
2282,/Constant_518,Constant,NONE,/Constant_518_output_0,UNKNOWN,NONE
2283,/Reshape_77,Reshape,/Concat_118_output_0;/Constant_518_output_0,/Reshape_77_output_0,UNKNOWN,NONE
2284,/Shape_79,Shape,/Reshape_77_output_0,/Shape_79_output_0,UNKNOWN,NONE
2285,/ConstantOfShape_19,ConstantOfShape,/Shape_79_output_0,/ConstantOfShape_19_output_0,UNKNOWN,NONE
2286,/Constant_519,Constant,NONE,/Constant_519_output_0,UNKNOWN,NONE
2287,/Mul_87,Mul,/ConstantOfShape_19_output_0;/Constant_519_output_0,/Mul_87_output_0,UNKNOWN,NONE
2288,/Equal_19,Equal,/Reshape_77_output_0;/Mul_87_output_0,/Equal_19_output_0,UNKNOWN,NONE
2289,/Where_19,Where,/Equal_19_output_0;/ConstantOfShape_19_output_0;/Reshape_77_output_0,/Where_19_output_0,UNKNOWN,NONE
2290,/Expand_19,Expand,/Unsqueeze_216_output_0;/Where_19_output_0,/Expand_19_output_0,UNKNOWN,NONE
2291,Constant_4291,Constant,NONE,onnx::Unsqueeze_2887,UNKNOWN,NONE
2292,/Unsqueeze_219,Unsqueeze,/Gather_54_output_0;onnx::Unsqueeze_2887,/Unsqueeze_219_output_0,UNKNOWN,NONE
2293,/Constant_520,Constant,NONE,/Constant_520_output_0,UNKNOWN,NONE
2294,Constant_4294,Constant,NONE,onnx::Unsqueeze_2891,UNKNOWN,NONE
2295,/Unsqueeze_220,Unsqueeze,/Gather_59_output_0;onnx::Unsqueeze_2891,/Unsqueeze_220_output_0,UNKNOWN,NONE
2296,/Constant_521,Constant,NONE,/Constant_521_output_0,UNKNOWN,NONE
2297,/Concat_119,Concat,/Unsqueeze_219_output_0;/Constant_520_output_0;/Unsqueeze_220_output_0;/Constant_521_output_0,/Concat_119_output_0,UNKNOWN,NONE
2298,/Reshape_78,Reshape,/Expand_19_output_0;/Concat_119_output_0,/Reshape_78_output_0,UNKNOWN,NONE
2299,/Transpose_48,Transpose,/Reshape_76_output_0,/Transpose_48_output_0,UNKNOWN,NONE
2300,/MatMul_18,MatMul,/Add_36_output_0;/Transpose_48_output_0,/MatMul_18_output_0,UNKNOWN,NONE
2301,/Constant_522,Constant,NONE,/Constant_522_output_0,UNKNOWN,NONE
2302,/Mul_88,Mul,/MatMul_18_output_0;/Constant_522_output_0,/Mul_88_output_0,UNKNOWN,NONE
2303,/Softmax_9,Softmax,/Mul_88_output_0,/Softmax_9_output_0,UNKNOWN,NONE
2304,/Cast_61,Cast,/Softmax_9_output_0,/Cast_61_output_0,UNKNOWN,NONE
2305,/Cast_62,Cast,/Cast_61_output_0,/Cast_62_output_0,UNKNOWN,NONE
2306,/MatMul_19,MatMul,/Cast_62_output_0;/Reshape_78_output_0,/MatMul_19_output_0,UNKNOWN,NONE
2307,/Transpose_49,Transpose,/MatMul_19_output_0,/Transpose_49_output_0,UNKNOWN,NONE
2308,Constant_4308,Constant,NONE,onnx::Unsqueeze_2906,UNKNOWN,NONE
2309,/Unsqueeze_221,Unsqueeze,/Gather_54_output_0;onnx::Unsqueeze_2906,/Unsqueeze_221_output_0,UNKNOWN,NONE
2310,Constant_4310,Constant,NONE,onnx::Unsqueeze_2908,UNKNOWN,NONE
2311,/Unsqueeze_222,Unsqueeze,/Gather_55_output_0;onnx::Unsqueeze_2908,/Unsqueeze_222_output_0,UNKNOWN,NONE
2312,/Constant_523,Constant,NONE,/Constant_523_output_0,UNKNOWN,NONE
2313,/Concat_120,Concat,/Unsqueeze_221_output_0;/Unsqueeze_222_output_0;/Constant_523_output_0,/Concat_120_output_0,UNKNOWN,NONE
2314,/Reshape_79,Reshape,/Transpose_49_output_0;/Concat_120_output_0,/Reshape_79_output_0,UNKNOWN,NONE
2315,/o_proj_9/MatMul__a_quant,QuantizeLinear,/Reshape_79_output_0;/o_proj_9/MatMul__a_scale;/o_proj_9/MatMul__a_zp,/o_proj_9/MatMul__a_q,UNKNOWN,/o_proj_9/MatMul__a_scale:UNKNOWN;/o_proj_9/MatMul__a_zp:UNKNOWN
2316,/o_proj_9/MatMul__a_dequant,DequantizeLinear,/o_proj_9/MatMul__a_q;/o_proj_9/MatMul__a_scale;/o_proj_9/MatMul__a_zp,/o_proj_9/MatMul__a_dq,UNKNOWN,/o_proj_9/MatMul__a_scale:UNKNOWN;/o_proj_9/MatMul__a_zp:UNKNOWN
2317,/o_proj_9/MatMul__w_dequant,DequantizeLinear,onnx::MatMul_7885;onnx::MatMul_7885__w_scale;onnx::MatMul_7885__w_zp,onnx::MatMul_7885__dq,UNKNOWN,onnx::MatMul_7885:2048x1024;onnx::MatMul_7885__w_scale:UNKNOWN;onnx::MatMul_7885__w_zp:UNKNOWN
2318,/o_proj_9/MatMul,MatMul,/o_proj_9/MatMul__a_dq;onnx::MatMul_7885__dq,/o_proj_9/MatMul_output_0,UNKNOWN,NONE
2319,/Add_38,Add,hidden_l8;/o_proj_9/MatMul_output_0,/Add_38_output_0,UNKNOWN,NONE
2320,/post_attention_layernorm_9/Cast,Cast,/Add_38_output_0,/post_attention_layernorm_9/Cast_output_0,UNKNOWN,NONE
2321,/post_attention_layernorm_9/Constant,Constant,NONE,/post_attention_layernorm_9/Constant_output_0,UNKNOWN,NONE
2322,/post_attention_layernorm_9/Pow,Pow,/post_attention_layernorm_9/Cast_output_0;/post_attention_layernorm_9/Constant_output_0,/post_attention_layernorm_9/Pow_output_0,UNKNOWN,NONE
2323,/post_attention_layernorm_9/ReduceMean,ReduceMean,/post_attention_layernorm_9/Pow_output_0,/post_attention_layernorm_9/ReduceMean_output_0,UNKNOWN,NONE
2324,/post_attention_layernorm_9/Constant_1,Constant,NONE,/post_attention_layernorm_9/Constant_1_output_0,UNKNOWN,NONE
2325,/post_attention_layernorm_9/Add,Add,/post_attention_layernorm_9/ReduceMean_output_0;/post_attention_layernorm_9/Constant_1_output_0,/post_attention_layernorm_9/Add_output_0,UNKNOWN,NONE
2326,/post_attention_layernorm_9/Sqrt,Sqrt,/post_attention_layernorm_9/Add_output_0,/post_attention_layernorm_9/Sqrt_output_0,UNKNOWN,NONE
2327,/post_attention_layernorm_9/Constant_2,Constant,NONE,/post_attention_layernorm_9/Constant_2_output_0,UNKNOWN,NONE
2328,/post_attention_layernorm_9/Div,Div,/post_attention_layernorm_9/Constant_2_output_0;/post_attention_layernorm_9/Sqrt_output_0,/post_attention_layernorm_9/Div_output_0,UNKNOWN,NONE
2329,/post_attention_layernorm_9/Mul,Mul,/post_attention_layernorm_9/Cast_output_0;/post_attention_layernorm_9/Div_output_0,/post_attention_layernorm_9/Mul_output_0,UNKNOWN,NONE
2330,/post_attention_layernorm_9/Cast_1,Cast,/post_attention_layernorm_9/Mul_output_0,/post_attention_layernorm_9/Cast_1_output_0,UNKNOWN,NONE
2331,/post_attention_layernorm_9/Mul_1,Mul,stack.layers.9.post_attention_layernorm.weight;/post_attention_layernorm_9/Cast_1_output_0,/post_attention_layernorm_9/Mul_1_output_0,UNKNOWN,stack.layers.9.post_attention_layernorm.weight:1024
2332,/gate_proj_9/MatMul__a_quant,QuantizeLinear,/post_attention_layernorm_9/Mul_1_output_0;/gate_proj_9/MatMul__a_scale;/gate_proj_9/MatMul__a_zp,/gate_proj_9/MatMul__a_q,UNKNOWN,/gate_proj_9/MatMul__a_scale:UNKNOWN;/gate_proj_9/MatMul__a_zp:UNKNOWN
2333,/gate_proj_9/MatMul__a_dequant,DequantizeLinear,/gate_proj_9/MatMul__a_q;/gate_proj_9/MatMul__a_scale;/gate_proj_9/MatMul__a_zp,/gate_proj_9/MatMul__a_dq,UNKNOWN,/gate_proj_9/MatMul__a_scale:UNKNOWN;/gate_proj_9/MatMul__a_zp:UNKNOWN
2334,/gate_proj_9/MatMul__w_dequant,DequantizeLinear,onnx::MatMul_7886;onnx::MatMul_7886__w_scale;onnx::MatMul_7886__w_zp,onnx::MatMul_7886__dq,UNKNOWN,onnx::MatMul_7886:1024x3072;onnx::MatMul_7886__w_scale:UNKNOWN;onnx::MatMul_7886__w_zp:UNKNOWN
2335,/gate_proj_9/MatMul,MatMul,/gate_proj_9/MatMul__a_dq;onnx::MatMul_7886__dq,/gate_proj_9/MatMul_output_0,UNKNOWN,NONE
2336,/Sigmoid_9,Sigmoid,/gate_proj_9/MatMul_output_0,/Sigmoid_9_output_0,UNKNOWN,NONE
2337,/Mul_89,Mul,/gate_proj_9/MatMul_output_0;/Sigmoid_9_output_0,/Mul_89_output_0,UNKNOWN,NONE
2338,/up_proj_9/MatMul,MatMul,/post_attention_layernorm_9/Mul_1_output_0;onnx::MatMul_7887,/up_proj_9/MatMul_output_0,UNKNOWN,onnx::MatMul_7887:1024x3072
2339,/Mul_90,Mul,/Mul_89_output_0;/up_proj_9/MatMul_output_0,/Mul_90_output_0,UNKNOWN,NONE
2340,/down_proj_9/MatMul,MatMul,/Mul_90_output_0;onnx::MatMul_7888,/down_proj_9/MatMul_output_0,UNKNOWN,onnx::MatMul_7888:3072x1024
2341,/Add_39,Add,/Add_38_output_0;/down_proj_9/MatMul_output_0,hidden_l9,batchxseqx1024,NONE
2342,/input_layernorm_10/Cast,Cast,hidden_l9,/input_layernorm_10/Cast_output_0,UNKNOWN,NONE
2343,/input_layernorm_10/Constant,Constant,NONE,/input_layernorm_10/Constant_output_0,UNKNOWN,NONE
2344,/input_layernorm_10/Pow,Pow,/input_layernorm_10/Cast_output_0;/input_layernorm_10/Constant_output_0,/input_layernorm_10/Pow_output_0,UNKNOWN,NONE
2345,/input_layernorm_10/ReduceMean,ReduceMean,/input_layernorm_10/Pow_output_0,/input_layernorm_10/ReduceMean_output_0,UNKNOWN,NONE
2346,/input_layernorm_10/Constant_1,Constant,NONE,/input_layernorm_10/Constant_1_output_0,UNKNOWN,NONE
2347,/input_layernorm_10/Add,Add,/input_layernorm_10/ReduceMean_output_0;/input_layernorm_10/Constant_1_output_0,/input_layernorm_10/Add_output_0,UNKNOWN,NONE
2348,/input_layernorm_10/Sqrt,Sqrt,/input_layernorm_10/Add_output_0,/input_layernorm_10/Sqrt_output_0,UNKNOWN,NONE
2349,/input_layernorm_10/Constant_2,Constant,NONE,/input_layernorm_10/Constant_2_output_0,UNKNOWN,NONE
2350,/input_layernorm_10/Div,Div,/input_layernorm_10/Constant_2_output_0;/input_layernorm_10/Sqrt_output_0,/input_layernorm_10/Div_output_0,UNKNOWN,NONE
2351,/input_layernorm_10/Mul,Mul,/input_layernorm_10/Cast_output_0;/input_layernorm_10/Div_output_0,/input_layernorm_10/Mul_output_0,UNKNOWN,NONE
2352,/input_layernorm_10/Cast_1,Cast,/input_layernorm_10/Mul_output_0,/input_layernorm_10/Cast_1_output_0,UNKNOWN,NONE
2353,/input_layernorm_10/Mul_1,Mul,stack.layers.10.input_layernorm.weight;/input_layernorm_10/Cast_1_output_0,/input_layernorm_10/Mul_1_output_0,UNKNOWN,stack.layers.10.input_layernorm.weight:1024
2354,/Shape_80,Shape,/input_layernorm_10/Mul_1_output_0,/Shape_80_output_0,UNKNOWN,NONE
2355,/Constant_524,Constant,NONE,/Constant_524_output_0,UNKNOWN,NONE
2356,/Gather_60,Gather,/Shape_80_output_0;/Constant_524_output_0,/Gather_60_output_0,UNKNOWN,NONE
2357,/Shape_81,Shape,/input_layernorm_10/Mul_1_output_0,/Shape_81_output_0,UNKNOWN,NONE
2358,/Constant_525,Constant,NONE,/Constant_525_output_0,UNKNOWN,NONE
2359,/Gather_61,Gather,/Shape_81_output_0;/Constant_525_output_0,/Gather_61_output_0,UNKNOWN,NONE
2360,/q_proj_10/MatMul__a_quant,QuantizeLinear,/input_layernorm_10/Mul_1_output_0;/q_proj_10/MatMul__a_scale;/q_proj_10/MatMul__a_zp,/q_proj_10/MatMul__a_q,UNKNOWN,/q_proj_10/MatMul__a_scale:UNKNOWN;/q_proj_10/MatMul__a_zp:UNKNOWN
2361,/q_proj_10/MatMul__a_dequant,DequantizeLinear,/q_proj_10/MatMul__a_q;/q_proj_10/MatMul__a_scale;/q_proj_10/MatMul__a_zp,/q_proj_10/MatMul__a_dq,UNKNOWN,/q_proj_10/MatMul__a_scale:UNKNOWN;/q_proj_10/MatMul__a_zp:UNKNOWN
2362,/q_proj_10/MatMul__w_dequant,DequantizeLinear,onnx::MatMul_7889;onnx::MatMul_7889__w_scale;onnx::MatMul_7889__w_zp,onnx::MatMul_7889__dq,UNKNOWN,onnx::MatMul_7889:1024x2048;onnx::MatMul_7889__w_scale:UNKNOWN;onnx::MatMul_7889__w_zp:UNKNOWN
2363,/q_proj_10/MatMul,MatMul,/q_proj_10/MatMul__a_dq;onnx::MatMul_7889__dq,/q_proj_10/MatMul_output_0,UNKNOWN,NONE
2364,Constant_4355,Constant,NONE,onnx::Unsqueeze_2959,UNKNOWN,NONE
2365,/Unsqueeze_223,Unsqueeze,/Gather_60_output_0;onnx::Unsqueeze_2959,/Unsqueeze_223_output_0,UNKNOWN,NONE
2366,Constant_4357,Constant,NONE,onnx::Unsqueeze_2961,UNKNOWN,NONE
2367,/Unsqueeze_224,Unsqueeze,/Gather_61_output_0;onnx::Unsqueeze_2961,/Unsqueeze_224_output_0,UNKNOWN,NONE
2368,/Constant_526,Constant,NONE,/Constant_526_output_0,UNKNOWN,NONE
2369,/Constant_527,Constant,NONE,/Constant_527_output_0,UNKNOWN,NONE
2370,/Concat_121,Concat,/Unsqueeze_223_output_0;/Unsqueeze_224_output_0;/Constant_526_output_0;/Constant_527_output_0,/Concat_121_output_0,UNKNOWN,NONE
2371,/Reshape_80,Reshape,/q_proj_10/MatMul_output_0;/Concat_121_output_0,/Reshape_80_output_0,UNKNOWN,NONE
2372,/q_norm_10/Cast,Cast,/Reshape_80_output_0,/q_norm_10/Cast_output_0,UNKNOWN,NONE
2373,/q_norm_10/Constant,Constant,NONE,/q_norm_10/Constant_output_0,UNKNOWN,NONE
2374,/q_norm_10/Pow,Pow,/q_norm_10/Cast_output_0;/q_norm_10/Constant_output_0,/q_norm_10/Pow_output_0,UNKNOWN,NONE
2375,/q_norm_10/ReduceMean,ReduceMean,/q_norm_10/Pow_output_0,/q_norm_10/ReduceMean_output_0,UNKNOWN,NONE
2376,/q_norm_10/Constant_1,Constant,NONE,/q_norm_10/Constant_1_output_0,UNKNOWN,NONE
2377,/q_norm_10/Add,Add,/q_norm_10/ReduceMean_output_0;/q_norm_10/Constant_1_output_0,/q_norm_10/Add_output_0,UNKNOWN,NONE
2378,/q_norm_10/Sqrt,Sqrt,/q_norm_10/Add_output_0,/q_norm_10/Sqrt_output_0,UNKNOWN,NONE
2379,/q_norm_10/Constant_2,Constant,NONE,/q_norm_10/Constant_2_output_0,UNKNOWN,NONE
2380,/q_norm_10/Div,Div,/q_norm_10/Constant_2_output_0;/q_norm_10/Sqrt_output_0,/q_norm_10/Div_output_0,UNKNOWN,NONE
2381,/q_norm_10/Mul,Mul,/q_norm_10/Cast_output_0;/q_norm_10/Div_output_0,/q_norm_10/Mul_output_0,UNKNOWN,NONE
2382,/q_norm_10/Cast_1,Cast,/q_norm_10/Mul_output_0,/q_norm_10/Cast_1_output_0,UNKNOWN,NONE
2383,/q_norm_10/Mul_1,Mul,stack.layers.10.self_attn.q_norm.weight;/q_norm_10/Cast_1_output_0,/q_norm_10/Mul_1_output_0,UNKNOWN,stack.layers.10.self_attn.q_norm.weight:128
2384,/Transpose_50,Transpose,/q_norm_10/Mul_1_output_0,/Transpose_50_output_0,UNKNOWN,NONE
2385,/k_proj_10/MatMul__a_quant,QuantizeLinear,/input_layernorm_10/Mul_1_output_0;/k_proj_10/MatMul__a_scale;/k_proj_10/MatMul__a_zp,/k_proj_10/MatMul__a_q,UNKNOWN,/k_proj_10/MatMul__a_scale:UNKNOWN;/k_proj_10/MatMul__a_zp:UNKNOWN
2386,/k_proj_10/MatMul__a_dequant,DequantizeLinear,/k_proj_10/MatMul__a_q;/k_proj_10/MatMul__a_scale;/k_proj_10/MatMul__a_zp,/k_proj_10/MatMul__a_dq,UNKNOWN,/k_proj_10/MatMul__a_scale:UNKNOWN;/k_proj_10/MatMul__a_zp:UNKNOWN
2387,/k_proj_10/MatMul__w_dequant,DequantizeLinear,onnx::MatMul_7892;onnx::MatMul_7892__w_scale;onnx::MatMul_7892__w_zp,onnx::MatMul_7892__dq,UNKNOWN,onnx::MatMul_7892:1024x1024;onnx::MatMul_7892__w_scale:UNKNOWN;onnx::MatMul_7892__w_zp:UNKNOWN
2388,/k_proj_10/MatMul,MatMul,/k_proj_10/MatMul__a_dq;onnx::MatMul_7892__dq,/k_proj_10/MatMul_output_0,UNKNOWN,NONE
2389,Constant_4377,Constant,NONE,onnx::Unsqueeze_2984,UNKNOWN,NONE
2390,/Unsqueeze_225,Unsqueeze,/Gather_60_output_0;onnx::Unsqueeze_2984,/Unsqueeze_225_output_0,UNKNOWN,NONE
2391,Constant_4379,Constant,NONE,onnx::Unsqueeze_2986,UNKNOWN,NONE
2392,/Unsqueeze_226,Unsqueeze,/Gather_61_output_0;onnx::Unsqueeze_2986,/Unsqueeze_226_output_0,UNKNOWN,NONE
2393,/Constant_528,Constant,NONE,/Constant_528_output_0,UNKNOWN,NONE
2394,/Constant_529,Constant,NONE,/Constant_529_output_0,UNKNOWN,NONE
2395,/Concat_122,Concat,/Unsqueeze_225_output_0;/Unsqueeze_226_output_0;/Constant_528_output_0;/Constant_529_output_0,/Concat_122_output_0,UNKNOWN,NONE
2396,Constant_4384,Constant,NONE,onnx::Unsqueeze_2993,UNKNOWN,NONE
2397,/Unsqueeze_227,Unsqueeze,/Gather_60_output_0;onnx::Unsqueeze_2993,/Unsqueeze_227_output_0,UNKNOWN,NONE
2398,Constant_4386,Constant,NONE,onnx::Unsqueeze_2995,UNKNOWN,NONE
2399,/Unsqueeze_228,Unsqueeze,/Gather_61_output_0;onnx::Unsqueeze_2995,/Unsqueeze_228_output_0,UNKNOWN,NONE
2400,/Constant_530,Constant,NONE,/Constant_530_output_0,UNKNOWN,NONE
2401,/Constant_531,Constant,NONE,/Constant_531_output_0,UNKNOWN,NONE
2402,/Concat_123,Concat,/Unsqueeze_227_output_0;/Unsqueeze_228_output_0;/Constant_530_output_0;/Constant_531_output_0,/Concat_123_output_0,UNKNOWN,NONE
2403,/Reshape_81,Reshape,/k_proj_10/MatMul_output_0;/Concat_122_output_0,/Reshape_81_output_0,UNKNOWN,NONE
2404,/k_norm_10/Cast,Cast,/Reshape_81_output_0,/k_norm_10/Cast_output_0,UNKNOWN,NONE
2405,/k_norm_10/Constant,Constant,NONE,/k_norm_10/Constant_output_0,UNKNOWN,NONE
2406,/k_norm_10/Pow,Pow,/k_norm_10/Cast_output_0;/k_norm_10/Constant_output_0,/k_norm_10/Pow_output_0,UNKNOWN,NONE
2407,/k_norm_10/ReduceMean,ReduceMean,/k_norm_10/Pow_output_0,/k_norm_10/ReduceMean_output_0,UNKNOWN,NONE
2408,/k_norm_10/Constant_1,Constant,NONE,/k_norm_10/Constant_1_output_0,UNKNOWN,NONE
2409,/k_norm_10/Add,Add,/k_norm_10/ReduceMean_output_0;/k_norm_10/Constant_1_output_0,/k_norm_10/Add_output_0,UNKNOWN,NONE
2410,/k_norm_10/Sqrt,Sqrt,/k_norm_10/Add_output_0,/k_norm_10/Sqrt_output_0,UNKNOWN,NONE
2411,/k_norm_10/Constant_2,Constant,NONE,/k_norm_10/Constant_2_output_0,UNKNOWN,NONE
2412,/k_norm_10/Div,Div,/k_norm_10/Constant_2_output_0;/k_norm_10/Sqrt_output_0,/k_norm_10/Div_output_0,UNKNOWN,NONE
2413,/k_norm_10/Mul,Mul,/k_norm_10/Cast_output_0;/k_norm_10/Div_output_0,/k_norm_10/Mul_output_0,UNKNOWN,NONE
2414,/k_norm_10/Cast_1,Cast,/k_norm_10/Mul_output_0,/k_norm_10/Cast_1_output_0,UNKNOWN,NONE
2415,/k_norm_10/Mul_1,Mul,stack.layers.10.self_attn.k_norm.weight;/k_norm_10/Cast_1_output_0,/k_norm_10/Mul_1_output_0,UNKNOWN,stack.layers.10.self_attn.k_norm.weight:128
2416,/Transpose_51,Transpose,/k_norm_10/Mul_1_output_0,/Transpose_51_output_0,UNKNOWN,NONE
2417,/v_proj_10/MatMul__a_quant,QuantizeLinear,/input_layernorm_10/Mul_1_output_0;/v_proj_10/MatMul__a_scale;/v_proj_10/MatMul__a_zp,/v_proj_10/MatMul__a_q,UNKNOWN,/v_proj_10/MatMul__a_scale:UNKNOWN;/v_proj_10/MatMul__a_zp:UNKNOWN
2418,/v_proj_10/MatMul__a_dequant,DequantizeLinear,/v_proj_10/MatMul__a_q;/v_proj_10/MatMul__a_scale;/v_proj_10/MatMul__a_zp,/v_proj_10/MatMul__a_dq,UNKNOWN,/v_proj_10/MatMul__a_scale:UNKNOWN;/v_proj_10/MatMul__a_zp:UNKNOWN
2419,/v_proj_10/MatMul__w_dequant,DequantizeLinear,onnx::MatMul_7897;onnx::MatMul_7897__w_scale;onnx::MatMul_7897__w_zp,onnx::MatMul_7897__dq,UNKNOWN,onnx::MatMul_7897:1024x1024;onnx::MatMul_7897__w_scale:UNKNOWN;onnx::MatMul_7897__w_zp:UNKNOWN
2420,/v_proj_10/MatMul,MatMul,/v_proj_10/MatMul__a_dq;onnx::MatMul_7897__dq,/v_proj_10/MatMul_output_0,UNKNOWN,NONE
2421,/Reshape_82,Reshape,/v_proj_10/MatMul_output_0;/Concat_123_output_0,/Reshape_82_output_0,UNKNOWN,NONE
2422,/Transpose_52,Transpose,/Reshape_82_output_0,/Transpose_52_output_0,UNKNOWN,NONE
2423,/Shape_82,Shape,/Transpose_50_output_0,/Shape_82_output_0,UNKNOWN,NONE
2424,/Constant_532,Constant,NONE,/Constant_532_output_0,UNKNOWN,NONE
2425,/Gather_62,Gather,/Shape_82_output_0;/Constant_532_output_0,/Gather_62_output_0,UNKNOWN,NONE
2426,/Constant_533,Constant,NONE,/Constant_533_output_0,UNKNOWN,NONE
2427,/Div_20,Div,/Gather_62_output_0;/Constant_533_output_0,/Div_20_output_0,UNKNOWN,NONE
2428,/Cast_63,Cast,/Div_20_output_0,/Cast_63_output_0,UNKNOWN,NONE
2429,/Cast_64,Cast,/Cast_63_output_0,/Cast_64_output_0,UNKNOWN,NONE
2430,/Constant_534,Constant,NONE,/Constant_534_output_0,UNKNOWN,NONE
2431,/Constant_535,Constant,NONE,/Constant_535_output_0,UNKNOWN,NONE
2432,/Unsqueeze_229,Unsqueeze,/Cast_64_output_0;/Constant_535_output_0,/Unsqueeze_229_output_0,UNKNOWN,NONE
2433,/Constant_536,Constant,NONE,/Constant_536_output_0,UNKNOWN,NONE
2434,/Constant_537,Constant,NONE,/Constant_537_output_0,UNKNOWN,NONE
2435,/Slice_40,Slice,/Transpose_50_output_0;/Unsqueeze_229_output_0;/Constant_536_output_0;/Constant_534_output_0;/Constant_537_output_0,/Slice_40_output_0,UNKNOWN,NONE
2436,/Neg_20,Neg,/Slice_40_output_0,/Neg_20_output_0,UNKNOWN,NONE
2437,/Constant_538,Constant,NONE,/Constant_538_output_0,UNKNOWN,NONE
2438,/Constant_539,Constant,NONE,/Constant_539_output_0,UNKNOWN,NONE
2439,/Constant_540,Constant,NONE,/Constant_540_output_0,UNKNOWN,NONE
2440,/Unsqueeze_230,Unsqueeze,/Cast_64_output_0;/Constant_540_output_0,/Unsqueeze_230_output_0,UNKNOWN,NONE
2441,/Constant_541,Constant,NONE,/Constant_541_output_0,UNKNOWN,NONE
2442,/Slice_41,Slice,/Transpose_50_output_0;/Constant_539_output_0;/Unsqueeze_230_output_0;/Constant_538_output_0;/Constant_541_output_0,/Slice_41_output_0,UNKNOWN,NONE
2443,/Concat_124,Concat,/Neg_20_output_0;/Slice_41_output_0,/Concat_124_output_0,UNKNOWN,NONE
2444,/Mul_91,Mul,/Transpose_50_output_0;/Cast_1_output_0,/Mul_91_output_0,UNKNOWN,NONE
2445,/Mul_92,Mul,/Concat_124_output_0;/Cast_2_output_0,/Mul_92_output_0,UNKNOWN,NONE
2446,/Add_40,Add,/Mul_91_output_0;/Mul_92_output_0,/Add_40_output_0,UNKNOWN,NONE
2447,/Shape_83,Shape,/Transpose_51_output_0,/Shape_83_output_0,UNKNOWN,NONE
2448,/Constant_542,Constant,NONE,/Constant_542_output_0,UNKNOWN,NONE
2449,/Gather_63,Gather,/Shape_83_output_0;/Constant_542_output_0,/Gather_63_output_0,UNKNOWN,NONE
2450,/Constant_543,Constant,NONE,/Constant_543_output_0,UNKNOWN,NONE
2451,/Div_21,Div,/Gather_63_output_0;/Constant_543_output_0,/Div_21_output_0,UNKNOWN,NONE
2452,/Cast_65,Cast,/Div_21_output_0,/Cast_65_output_0,UNKNOWN,NONE
2453,/Cast_66,Cast,/Cast_65_output_0,/Cast_66_output_0,UNKNOWN,NONE
2454,/Constant_544,Constant,NONE,/Constant_544_output_0,UNKNOWN,NONE
2455,/Constant_545,Constant,NONE,/Constant_545_output_0,UNKNOWN,NONE
2456,/Unsqueeze_231,Unsqueeze,/Cast_66_output_0;/Constant_545_output_0,/Unsqueeze_231_output_0,UNKNOWN,NONE
2457,/Constant_546,Constant,NONE,/Constant_546_output_0,UNKNOWN,NONE
2458,/Constant_547,Constant,NONE,/Constant_547_output_0,UNKNOWN,NONE
2459,/Slice_42,Slice,/Transpose_51_output_0;/Unsqueeze_231_output_0;/Constant_546_output_0;/Constant_544_output_0;/Constant_547_output_0,/Slice_42_output_0,UNKNOWN,NONE
2460,/Neg_21,Neg,/Slice_42_output_0,/Neg_21_output_0,UNKNOWN,NONE
2461,/Constant_548,Constant,NONE,/Constant_548_output_0,UNKNOWN,NONE
2462,/Constant_549,Constant,NONE,/Constant_549_output_0,UNKNOWN,NONE
2463,/Constant_550,Constant,NONE,/Constant_550_output_0,UNKNOWN,NONE
2464,/Unsqueeze_232,Unsqueeze,/Cast_66_output_0;/Constant_550_output_0,/Unsqueeze_232_output_0,UNKNOWN,NONE
2465,/Constant_551,Constant,NONE,/Constant_551_output_0,UNKNOWN,NONE
