layer_id,layer_name,layer_type,metadata,input_tensors,output_tensors,precision,tactic_name
211,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_211,kgen,[ONNX Layer: /k_norm_8/Add];[ONNX Layer: /k_norm_8/Sqrt];[ONNX Layer: /k_norm_8/Mul];[ONNX Layer: /k_norm_8/Mul_1];[ONNX Layer: /Transpose_41];[ONNX Layer: /Slice_34];[ONNX Layer: /Slice_35];[ONNX Layer: /Concat_101];[ONNX Layer: /Mul_76];[ONNX Layer: /Add_33];[ONNX Layer: /Mul_75];[ONNX Layer: /Unsqueeze_189];[ONNX Layer: /Reshape_68];[ONNX Layer: /Transpose_43];[ONNX Layer: /Expand_16];[ONNX Layer: /Concat_102];[ONNX Layer: /Neg_17];[ONNX Layer: /k_norm_8/Div],"[{""name"":""past_k8"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2685"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2684"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""stack_layers_8_self_attn_k_norm_weight _ ONNXTRT_Broadcast_2315_constantHalf"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2874"",""shape"":[1,1,8,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2875"",""shape"":[1,1,8,1],""precision"":""Half""},{""name"":""proxy___mye670264"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye670303"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye670328"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66760_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618379"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618352"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618319"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618292"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618259"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618226"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618199"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618166"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618139"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye432769.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye432742.1"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66752_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye430574.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye430368.1"",""shape"":[1],""precision"":""Int64""}]","[{""name"":""present_k8"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""shuffle_output_/Reshape_68 _ /Transpose_43_first_transpose_output.1"",""shape"":[1,16,128,-1],""precision"":""Half""}]",inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f
212,__mye676970_myl0_212,signal,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
213,__myl_FcCas_myl0_213,fusion,[ONNX Layer: /q_proj_8/MatMul];[ONNX Layer: /q_proj_8/MatMul__a_dequant];[ONNX Layer: /q_proj_8/MatMul__a_quant];[ONNX Layer: /q_proj_8/MatMul__w_dequant],"[{""name"":""__myln_k_arg__bb1_2867"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__mye618122dconst"",""shape"":[1,1024,2048],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_2878"",""shape"":[1,1,2048],""precision"":""Half""}]",inputs=Int8;Int8|outputs=Half,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
214,__myl_ResMulMea_myl0_214,kgen,[ONNX Layer: /Reshape_64];[ONNX Layer: /q_norm_8/Pow];[ONNX Layer: /q_norm_8/ReduceMean],"[{""name"":""__myln_k_arg__bb1_2878"",""shape"":[1,1,2048],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_2880"",""shape"":[1,1,16,1],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2879"",""shape"":[1,1,16,128],""precision"":""Half""}]",inputs=Half|outputs=Half;Half,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656
215,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_215,kgen,[ONNX Layer: /q_norm_8/Add];[ONNX Layer: /q_norm_8/Sqrt];[ONNX Layer: /q_norm_8/Mul];[ONNX Layer: /q_norm_8/Mul_1];[ONNX Layer: /Transpose_40];[ONNX Layer: /Slice_32];[ONNX Layer: /Slice_33];[ONNX Layer: /Concat_100];[ONNX Layer: /Mul_74];[ONNX Layer: /Add_32];[ONNX Layer: /Mul_73];[ONNX Layer: /Neg_16];[ONNX Layer: /q_norm_8/Div],"[{""name"":""__myln_k_arg__bb1_2685"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2684"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""stack_layers_8_self_attn_q_norm_weight _ ONNXTRT_Broadcast_2297_constantHalf"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2879"",""shape"":[1,1,16,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2880"",""shape"":[1,1,16,1],""precision"":""Half""}]","[{""name"":""/Add_32_output_0'.1"",""shape"":[1,16,1,128],""precision"":""Half""}]",inputs=Half;Half;Half;Half;Half|outputs=Half,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4
216,__mye676972_myl0_216,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
217,/MatMul_16_myl0_217,gemm,[ONNX Layer: /MatMul_16],"[{""name"":""/Add_32_output_0'.1"",""shape"":[16,1,128],""precision"":""Half""},{""name"":""shuffle_output_/Reshape_68 _ /Transpose_43_first_transpose_output.1"",""shape"":[16,128,-1],""precision"":""Half""},{""name"":""__mye568662/MatMul_16_alpha"",""shape"":[1],""precision"":""Float""},{""name"":""__mye568663/MatMul_16_beta"",""shape"":[1],""precision"":""Float""}]","[{""name"":""__mye568659"",""shape"":[16,1,-1],""precision"":""Half""}]",inputs=Half;Half;Float;Float|outputs=Half,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
218,__myl_MulMaxSubExpSumDivMul_myl0_218,kgen,[ONNX Layer: /Mul_79];[ONNX Layer: /Softmax_8],"[{""name"":""__mye568659"",""shape"":[1,16,1,-1],""precision"":""Half""},{""name"":""__mye66760_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye312316.1"",""shape"":[1],""precision"":""Int64""}]","[{""name"":""/Softmax_8_output'.1"",""shape"":[1,16,1,-1],""precision"":""Half""}]",inputs=Half;Int64;Int64|outputs=Half,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f
219,__mye676976_myl0_219,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
220,/MatMul_17_myl0_220,gemm,[ONNX Layer: /MatMul_17],"[{""name"":""/Softmax_8_output'.1"",""shape"":[16,1,-1],""precision"":""Half""},{""name"":""/Expand_17_output_0'.1"",""shape"":[16,-1,128],""precision"":""Half""},{""name"":""__mye568683/MatMul_17_alpha"",""shape"":[1],""precision"":""Float""},{""name"":""__mye568684/MatMul_17_beta"",""shape"":[1],""precision"":""Float""}]","[{""name"":""__mye568680"",""shape"":[16,1,128],""precision"":""Half""}]",inputs=Half;Half;Float;Float|outputs=Half,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
221,__myl_FcAdd_myl0_221,fusion,[ONNX Layer: /o_proj_8/MatMul];[ONNX Layer: /Add_34],"[{""name"":""hidden_l7"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye568680"",""shape"":[1,1,2048],""precision"":""Half""},{""name"":""__mye618474dconst"",""shape"":[1,2048,1024],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_2885"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Half;Half;Half|outputs=Half,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_by_fusion_tactic
222,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_222,kgen,[ONNX Layer: /post_attention_layernorm_8/Pow];[ONNX Layer: /post_attention_layernorm_8/ReduceMean];[ONNX Layer: /post_attention_layernorm_8/Add];[ONNX Layer: /post_attention_layernorm_8/Div];[ONNX Layer: /post_attention_layernorm_8/Sqrt];[ONNX Layer: /post_attention_layernorm_8/Mul];[ONNX Layer: /post_attention_layernorm_8/Mul_1];[ONNX Layer: /gate_proj_8/MatMul__a_quant],"[{""name"":""stack_layers_8_post_attention_layernorm_weight _ ONNXTRT_Broadcast_2543_constantHalf"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2885"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2885"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2885"",""shape"":[1,1,1024],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_2887"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__myln_k_arg__bb1_2886"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Half;Half;Half;Half|outputs=Int8;Half,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xeadba79c8105dff3fdb08ce085e7b12c
223,/up_proj_8/MatMul_myl0_223,gemm,[ONNX Layer: /up_proj_8/MatMul],"[{""name"":""__myln_k_arg__bb1_2886"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye618479dconst"",""shape"":[1,1024,3072],""precision"":""Half""},{""name"":""__mye568707/up_proj_8/MatMul_alpha"",""shape"":[1],""precision"":""Float""},{""name"":""__mye568708/up_proj_8/MatMul_beta"",""shape"":[1],""precision"":""Float""}]","[{""name"":""__myln_k_arg__bb1_2888"",""shape"":[1,1,3072],""precision"":""Half""}]",inputs=Half;Half;Float;Float|outputs=Half,sm80_xmma_gemm_f16f16_f16f32_f32_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16
224,__myl_FcCasNegExpAddDivMulMul_myl0_224,fusion,[ONNX Layer: /gate_proj_8/MatMul];[ONNX Layer: /gate_proj_8/MatMul__a_dequant];[ONNX Layer: /gate_proj_8/MatMul__a_quant];[ONNX Layer: /gate_proj_8/MatMul__w_dequant];[ONNX Layer: /Mul_80];[ONNX Layer: /Mul_81];[ONNX Layer: /Sigmoid_8],"[{""name"":""__myln_k_arg__bb1_2888"",""shape"":[1,1,3072],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2887"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__mye618484dconst"",""shape"":[1,1024,3072],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_2889"",""shape"":[1,1,3072],""precision"":""Half""}]",inputs=Half;Int8;Int8|outputs=Half,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
225,__myl_FcAdd_myl0_225,fusion,[ONNX Layer: /down_proj_8/MatMul];[ONNX Layer: /Add_35],"[{""name"":""__myln_k_arg__bb1_2885"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2889"",""shape"":[1,1,3072],""precision"":""Half""},{""name"":""onnx__MatMul_7852 _ ONNXTRT_Broadcast_2552_constantHalf"",""shape"":[1,3072,1024],""precision"":""Half""}]","[{""name"":""hidden_l8"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Half;Half;Half|outputs=Half,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic
226,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_226,kgen,[ONNX Layer: /q_proj_9/MatMul__a_quant];[ONNX Layer: /k_proj_9/MatMul__a_quant];[ONNX Layer: /v_proj_9/MatMul__a_quant];[ONNX Layer: /input_layernorm_9/Mul];[ONNX Layer: /input_layernorm_9/Sqrt];[ONNX Layer: /input_layernorm_9/Div];[ONNX Layer: /input_layernorm_9/Add];[ONNX Layer: /input_layernorm_9/ReduceMean];[ONNX Layer: /input_layernorm_9/Pow],"[{""name"":""hidden_l8"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""hidden_l8"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""hidden_l8"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye609562_dconst"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye609589_dconst"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye609616_dconst"",""shape"":[1,1,1024],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_2893"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__myln_k_arg__bb1_2892"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__myln_k_arg__bb1_2891"",""shape"":[1,1,1024],""precision"":""Int8""}]",inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5
227,__mye676978_myl0_227,signal,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
228,__mye676980_myl0_228,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
229,__myl_FcCas_myl0_229,fusion,[ONNX Layer: /v_proj_9/MatMul];[ONNX Layer: /v_proj_9/MatMul__a_dequant];[ONNX Layer: /v_proj_9/MatMul__a_quant];[ONNX Layer: /v_proj_9/MatMul__w_dequant],"[{""name"":""__myln_k_arg__bb1_2893"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__mye618489dconst"",""shape"":[1,1024,1024],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_2894"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Int8;Int8|outputs=Half,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
230,__myl_ResConResRep_myl0_230,kgen,[ONNX Layer: /Reshape_74];[ONNX Layer: /Transpose_47];[ONNX Layer: /Unsqueeze_216];[ONNX Layer: /Expand_19];[ONNX Layer: /Concat_115],"[{""name"":""past_v9"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2894"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""proxy___mye670450"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye670495"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye670520"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66760_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618626"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618593"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618566"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618533"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618506"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye432829.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye432802.1"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66752_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye431270.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye430368.1"",""shape"":[1],""precision"":""Int64""}]","[{""name"":""present_v9"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""/Expand_19_output_0'.1"",""shape"":[1,8,2,-1,128],""precision"":""Half""}]",inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1
231,__mye676988_myl0_231,signal,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
232,__mye676982_myl0_232,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
233,__myl_FcCas_myl0_233,fusion,[ONNX Layer: /k_proj_9/MatMul];[ONNX Layer: /k_proj_9/MatMul__a_dequant];[ONNX Layer: /k_proj_9/MatMul__a_quant];[ONNX Layer: /k_proj_9/MatMul__w_dequant],"[{""name"":""__myln_k_arg__bb1_2892"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__mye618647dconst"",""shape"":[1,1024,1024],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_2897"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Int8;Int8|outputs=Half,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
234,__myl_ResMulMea_myl0_234,kgen,[ONNX Layer: /Reshape_73];[ONNX Layer: /k_norm_9/Pow];[ONNX Layer: /k_norm_9/ReduceMean],"[{""name"":""__myln_k_arg__bb1_2897"",""shape"":[1,1,1024],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_2899"",""shape"":[1,1,8,1],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2898"",""shape"":[1,1,8,128],""precision"":""Half""}]",inputs=Half|outputs=Half;Half,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a
235,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_235,kgen,[ONNX Layer: /k_norm_9/Add];[ONNX Layer: /k_norm_9/Sqrt];[ONNX Layer: /k_norm_9/Mul];[ONNX Layer: /k_norm_9/Mul_1];[ONNX Layer: /Transpose_46];[ONNX Layer: /Slice_38];[ONNX Layer: /Slice_39];[ONNX Layer: /Concat_113];[ONNX Layer: /Mul_85];[ONNX Layer: /Add_37];[ONNX Layer: /Mul_84];[ONNX Layer: /Unsqueeze_211];[ONNX Layer: /Reshape_76];[ONNX Layer: /Transpose_48];[ONNX Layer: /Expand_18];[ONNX Layer: /Concat_114];[ONNX Layer: /Neg_19];[ONNX Layer: /k_norm_9/Div],"[{""name"":""past_k9"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2685"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2684"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""stack_layers_9_self_attn_k_norm_weight _ ONNXTRT_Broadcast_2595_constantHalf"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2898"",""shape"":[1,1,8,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2899"",""shape"":[1,1,8,1],""precision"":""Half""},{""name"":""proxy___mye670602"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye670641"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye670666"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66760_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618909"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618882"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618849"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618822"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618789"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618756"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618729"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618696"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye618669"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye432889.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye432862.1"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66752_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye430598.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye430368.1"",""shape"":[1],""precision"":""Int64""}]","[{""name"":""present_k9"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""shuffle_output_/Reshape_76 _ /Transpose_48_first_transpose_output.1"",""shape"":[1,16,128,-1],""precision"":""Half""}]",inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f
236,__mye676984_myl0_236,signal,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
237,__myl_FcCas_myl0_237,fusion,[ONNX Layer: /q_proj_9/MatMul];[ONNX Layer: /q_proj_9/MatMul__a_dequant];[ONNX Layer: /q_proj_9/MatMul__a_quant];[ONNX Layer: /q_proj_9/MatMul__w_dequant],"[{""name"":""__myln_k_arg__bb1_2891"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__mye618652dconst"",""shape"":[1,1024,2048],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_2902"",""shape"":[1,1,2048],""precision"":""Half""}]",inputs=Int8;Int8|outputs=Half,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
238,__myl_ResMulMea_myl0_238,kgen,[ONNX Layer: /Reshape_72];[ONNX Layer: /q_norm_9/Pow];[ONNX Layer: /q_norm_9/ReduceMean],"[{""name"":""__myln_k_arg__bb1_2902"",""shape"":[1,1,2048],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_2904"",""shape"":[1,1,16,1],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2903"",""shape"":[1,1,16,128],""precision"":""Half""}]",inputs=Half|outputs=Half;Half,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656
239,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_239,kgen,[ONNX Layer: /q_norm_9/Add];[ONNX Layer: /q_norm_9/Sqrt];[ONNX Layer: /q_norm_9/Mul];[ONNX Layer: /q_norm_9/Mul_1];[ONNX Layer: /Transpose_45];[ONNX Layer: /Slice_36];[ONNX Layer: /Slice_37];[ONNX Layer: /Concat_112];[ONNX Layer: /Mul_83];[ONNX Layer: /Add_36];[ONNX Layer: /Mul_82];[ONNX Layer: /Neg_18];[ONNX Layer: /q_norm_9/Div],"[{""name"":""__myln_k_arg__bb1_2685"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2684"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""stack_layers_9_self_attn_q_norm_weight _ ONNXTRT_Broadcast_2577_constantHalf"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2903"",""shape"":[1,1,16,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2904"",""shape"":[1,1,16,1],""precision"":""Half""}]","[{""name"":""/Add_36_output_0'.1"",""shape"":[1,16,1,128],""precision"":""Half""}]",inputs=Half;Half;Half;Half;Half|outputs=Half,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4
240,__mye676986_myl0_240,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
241,/MatMul_18_myl0_241,gemm,[ONNX Layer: /MatMul_18],"[{""name"":""/Add_36_output_0'.1"",""shape"":[16,1,128],""precision"":""Half""},{""name"":""shuffle_output_/Reshape_76 _ /Transpose_48_first_transpose_output.1"",""shape"":[16,128,-1],""precision"":""Half""},{""name"":""__mye568781/MatMul_18_alpha"",""shape"":[1],""precision"":""Float""},{""name"":""__mye568782/MatMul_18_beta"",""shape"":[1],""precision"":""Float""}]","[{""name"":""__mye568778"",""shape"":[16,1,-1],""precision"":""Half""}]",inputs=Half;Half;Float;Float|outputs=Half,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
242,__myl_MulMaxSubExpSumDivMul_myl0_242,kgen,[ONNX Layer: /Mul_88];[ONNX Layer: /Softmax_9],"[{""name"":""__mye568778"",""shape"":[1,16,1,-1],""precision"":""Half""},{""name"":""__mye66760_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye312316.1"",""shape"":[1],""precision"":""Int64""}]","[{""name"":""/Softmax_9_output'.1"",""shape"":[1,16,1,-1],""precision"":""Half""}]",inputs=Half;Int64;Int64|outputs=Half,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f
243,__mye676990_myl0_243,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
244,/MatMul_19_myl0_244,gemm,[ONNX Layer: /MatMul_19],"[{""name"":""/Softmax_9_output'.1"",""shape"":[16,1,-1],""precision"":""Half""},{""name"":""/Expand_19_output_0'.1"",""shape"":[16,-1,128],""precision"":""Half""},{""name"":""__mye568802/MatMul_19_alpha"",""shape"":[1],""precision"":""Float""},{""name"":""__mye568803/MatMul_19_beta"",""shape"":[1],""precision"":""Float""}]","[{""name"":""__myln_k_arg__bb1_2908"",""shape"":[16,1,128],""precision"":""Half""}]",inputs=Half;Half;Float;Float|outputs=Half,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
245,__myl_MulMinMaxRouCas_myl0_245,kgen,[ONNX Layer: /o_proj_9/MatMul__a_quant],"[{""name"":""__myln_k_arg__bb1_2908"",""shape"":[16,1,128],""precision"":""Half""}]","[{""name"":""__mye574556_q8"",""shape"":[16,1,128],""precision"":""Int8""}]",inputs=Half|outputs=Int8,__myl_MulMinMaxRouCas_0x806abff2303c4adb22dac0953af546a1
246,__myl_FcCasAdd_myl0_246,fusion,[ONNX Layer: /o_proj_9/MatMul];[ONNX Layer: /o_proj_9/MatMul__a_dequant];[ONNX Layer: /o_proj_9/MatMul__a_quant];[ONNX Layer: /o_proj_9/MatMul__w_dequant];[ONNX Layer: /Add_38],"[{""name"":""hidden_l8"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye574556_q8"",""shape"":[1,1,2048],""precision"":""Int8""},{""name"":""__mye619004dconst"",""shape"":[1,2048,1024],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_2910"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Half;Int8;Int8|outputs=Half,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
