layer_id,layer_name,layer_type,precision,input_shape,output_shape,tactic
559,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_559,kgen,inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,1x8x-1x128;1x1x1x128;1x1x1x128;1x1x1x128;1x1x8x128;1x1x8x1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1x8x-1x128;1x16x128x-1,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f
560,__mye677166_myl0_560,signal,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
561,__myl_FcCas_myl0_561,fusion,inputs=Int8;Int8|outputs=Half,1x1x1024;1x1024x2048,1x1x2048,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
562,__myl_ResMulMea_myl0_562,kgen,inputs=Half|outputs=Half;Half,1x1x2048,1x1x16x1;1x1x16x128,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656
563,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_563,kgen,inputs=Half;Half;Half;Half;Half|outputs=Half,1x1x1x128;1x1x1x128;1x1x1x128;1x1x16x128;1x1x16x1,1x16x1x128,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4
564,__mye677168_myl0_564,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
565,/MatMul_44_myl0_565,gemm,inputs=Half;Half;Float;Float|outputs=Half,16x1x128;16x128x-1;1;1,16x1x-1,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
566,__myl_MulMaxSubExpSumDivMul_myl0_566,kgen,inputs=Half;Int64;Int64|outputs=Half,1x16x1x-1;1;1,1x16x1x-1,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f
567,__mye677172_myl0_567,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
568,/MatMul_45_myl0_568,gemm,inputs=Half;Half;Float;Float|outputs=Half,16x1x-1;16x-1x128;1;1,16x1x128,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
569,__myl_MulMinMaxRouCas_myl0_569,kgen,inputs=Half|outputs=Int8,16x1x128,16x1x128,__myl_MulMinMaxRouCas_0xa64eacd40f6a244c6f97851e4148bfa0
570,__myl_FcCasAdd_myl0_570,fusion,inputs=Half;Int8;Int8|outputs=Half,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
571,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_571,kgen,inputs=Half;Half;Half;Half|outputs=Int8;Half,1x1x1024;1x1x1024;1x1x1024;1x1x1024,1x1x1024;1x1x1024,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xd756cf8085615be8f2df33c74bb9ac74
572,/up_proj_22/MatMul_myl0_572,gemm,inputs=Half;Half;Float;Float|outputs=Half,1x1x1024;1x1024x3072;1;1,1x1x3072,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16
573,__myl_FcCasNegExpAddDivMulMul_myl0_573,fusion,inputs=Half;Int8;Int8|outputs=Half,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
574,__myl_FcAdd_myl0_574,fusion,inputs=Half;Half;Half|outputs=Half,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic
575,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_575,kgen,inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,1x1x1024;1x1x1024;1x1x1024;1x1x1024;1x1x1024;1x1x1024,1x1x1024;1x1x1024;1x1x1024,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5
576,__mye677174_myl0_576,signal,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
577,__mye677176_myl0_577,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
578,__myl_FcCas_myl0_578,fusion,inputs=Int8;Int8|outputs=Half,1x1x1024;1x1024x1024,1x1x1024,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
579,__myl_ResConResRep_myl0_579,kgen,inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,1x8x-1x128;1x1x1024;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1x8x-1x128;1x8x2x-1x128,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1
580,__mye677184_myl0_580,signal,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
581,__mye677178_myl0_581,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
582,__myl_FcCas_myl0_582,fusion,inputs=Int8;Int8|outputs=Half,1x1x1024;1x1024x1024,1x1x1024,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
583,__myl_ResMulMea_myl0_583,kgen,inputs=Half|outputs=Half;Half,1x1x1024,1x1x8x1;1x1x8x128,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a
584,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_584,kgen,inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,1x8x-1x128;1x1x1x128;1x1x1x128;1x1x1x128;1x1x8x128;1x1x8x1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1x8x-1x128;1x16x128x-1,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f
585,__mye677180_myl0_585,signal,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
586,__myl_FcCas_myl0_586,fusion,inputs=Int8;Int8|outputs=Half,1x1x1024;1x1024x2048,1x1x2048,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
587,__myl_ResMulMea_myl0_587,kgen,inputs=Half|outputs=Half;Half,1x1x2048,1x1x16x1;1x1x16x128,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656
588,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_588,kgen,inputs=Half;Half;Half;Half;Half|outputs=Half,1x1x1x128;1x1x1x128;1x1x1x128;1x1x16x128;1x1x16x1,1x16x1x128,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4
589,__mye677182_myl0_589,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
590,/MatMul_46_myl0_590,gemm,inputs=Half;Half;Float;Float|outputs=Half,16x1x128;16x128x-1;1;1,16x1x-1,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
591,__myl_MulMaxSubExpSumDivMul_myl0_591,kgen,inputs=Half;Int64;Int64|outputs=Half,1x16x1x-1;1;1,1x16x1x-1,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f
592,__mye677186_myl0_592,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
593,/MatMul_47_myl0_593,gemm,inputs=Half;Half;Float;Float|outputs=Half,16x1x-1;16x-1x128;1;1,16x1x128,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
594,__myl_MulMinMaxRouCas_myl0_594,kgen,inputs=Half|outputs=Int8,16x1x128,16x1x128,__myl_MulMinMaxRouCas_0x36a6981344c30226a5bbeed5f55c92f7
595,__myl_FcCasAdd_myl0_595,fusion,inputs=Half;Int8;Int8|outputs=Half,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
596,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_596,kgen,inputs=Half;Half;Half;Half|outputs=Int8;Half,1x1x1024;1x1x1024;1x1x1024;1x1x1024,1x1x1024;1x1x1024,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x6cfe86dd6e4d3c2d552f909cb133c113
597,/up_proj_23/MatMul_myl0_597,gemm,inputs=Half;Half;Float;Float|outputs=Half,1x1x1024;1x1024x3072;1;1,1x1x3072,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16
598,__myl_FcCasNegExpAddDivMulMul_myl0_598,fusion,inputs=Half;Int8;Int8|outputs=Half,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
599,__myl_FcAdd_myl0_599,fusion,inputs=Half;Half;Half|outputs=Half,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic
600,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_600,kgen,inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,1x1x1024;1x1x1024;1x1x1024;1x1x1024;1x1x1024;1x1x1024,1x1x1024;1x1x1024;1x1x1024,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5
601,__mye677188_myl0_601,signal,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
602,__mye677190_myl0_602,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
603,__myl_FcCas_myl0_603,fusion,inputs=Int8;Int8|outputs=Half,1x1x1024;1x1024x1024,1x1x1024,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
604,__myl_ResConResRep_myl0_604,kgen,inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,1x8x-1x128;1x1x1024;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1x8x-1x128;1x8x2x-1x128,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1
605,__mye677198_myl0_605,signal,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
606,__mye677192_myl0_606,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
607,__myl_FcCas_myl0_607,fusion,inputs=Int8;Int8|outputs=Half,1x1x1024;1x1024x1024,1x1x1024,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
608,__myl_ResMulMea_myl0_608,kgen,inputs=Half|outputs=Half;Half,1x1x1024,1x1x8x1;1x1x8x128,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a
609,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_609,kgen,inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,1x8x-1x128;1x1x1x128;1x1x1x128;1x1x1x128;1x1x8x128;1x1x8x1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1x8x-1x128;1x16x128x-1,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f
610,__mye677194_myl0_610,signal,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
611,__myl_FcCas_myl0_611,fusion,inputs=Int8;Int8|outputs=Half,1x1x1024;1x1024x2048,1x1x2048,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
612,__myl_ResMulMea_myl0_612,kgen,inputs=Half|outputs=Half;Half,1x1x2048,1x1x16x1;1x1x16x128,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656
613,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_613,kgen,inputs=Half;Half;Half;Half;Half|outputs=Half,1x1x1x128;1x1x1x128;1x1x1x128;1x1x16x128;1x1x16x1,1x16x1x128,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4
614,__mye677196_myl0_614,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
615,/MatMul_48_myl0_615,gemm,inputs=Half;Half;Float;Float|outputs=Half,16x1x128;16x128x-1;1;1,16x1x-1,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
616,__myl_MulMaxSubExpSumDivMul_myl0_616,kgen,inputs=Half;Int64;Int64|outputs=Half,1x16x1x-1;1;1,1x16x1x-1,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f
617,__mye677200_myl0_617,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
618,/MatMul_49_myl0_618,gemm,inputs=Half;Half;Float;Float|outputs=Half,16x1x-1;16x-1x128;1;1,16x1x128,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
619,__myl_MulMinMaxRouCas_myl0_619,kgen,inputs=Half|outputs=Int8,16x1x128,16x1x128,__myl_MulMinMaxRouCas_0x907030f04aaedcd668915c250cbde546
620,__myl_FcCasAdd_myl0_620,fusion,inputs=Half;Int8;Int8|outputs=Half,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
621,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_621,kgen,inputs=Half;Half;Half;Half|outputs=Int8;Half,1x1x1024;1x1x1024;1x1x1024;1x1x1024,1x1x1024;1x1x1024,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x6cfe86dd6e4d3c2d552f909cb133c113
622,/up_proj_24/MatMul_myl0_622,gemm,inputs=Half;Half;Float;Float|outputs=Half,1x1x1024;1x1024x3072;1;1,1x1x3072,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16
623,__myl_FcCasNegExpAddDivMulMul_myl0_623,fusion,inputs=Half;Int8;Int8|outputs=Half,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
624,__myl_FcAdd_myl0_624,fusion,inputs=Half;Half;Half|outputs=Half,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic
625,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_625,kgen,inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,1x1x1024;1x1x1024;1x1x1024;1x1x1024;1x1x1024;1x1x1024,1x1x1024;1x1x1024;1x1x1024,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5
626,__mye677202_myl0_626,signal,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
627,__mye677204_myl0_627,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
628,__myl_FcCas_myl0_628,fusion,inputs=Int8;Int8|outputs=Half,1x1x1024;1x1024x1024,1x1x1024,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
629,__myl_ResConResRep_myl0_629,kgen,inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,1x8x-1x128;1x1x1024;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1x8x-1x128;1x8x2x-1x128,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1
630,__mye677212_myl0_630,signal,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
631,__mye677206_myl0_631,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
632,__myl_FcCas_myl0_632,fusion,inputs=Int8;Int8|outputs=Half,1x1x1024;1x1024x1024,1x1x1024,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
633,__myl_ResMulMea_myl0_633,kgen,inputs=Half|outputs=Half;Half,1x1x1024,1x1x8x1;1x1x8x128,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a
634,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_634,kgen,inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,1x8x-1x128;1x1x1x128;1x1x1x128;1x1x1x128;1x1x8x128;1x1x8x1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1x8x-1x128;1x16x128x-1,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f
635,__mye677208_myl0_635,signal,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
636,__myl_FcCas_myl0_636,fusion,inputs=Int8;Int8|outputs=Half,1x1x1024;1x1024x2048,1x1x2048,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
637,__myl_ResMulMea_myl0_637,kgen,inputs=Half|outputs=Half;Half,1x1x2048,1x1x16x1;1x1x16x128,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656
638,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_638,kgen,inputs=Half;Half;Half;Half;Half|outputs=Half,1x1x1x128;1x1x1x128;1x1x1x128;1x1x16x128;1x1x16x1,1x16x1x128,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4
639,__mye677210_myl0_639,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
640,/MatMul_50_myl0_640,gemm,inputs=Half;Half;Float;Float|outputs=Half,16x1x128;16x128x-1;1;1,16x1x-1,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
641,__myl_MulMaxSubExpSumDivMul_myl0_641,kgen,inputs=Half;Int64;Int64|outputs=Half,1x16x1x-1;1;1,1x16x1x-1,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f
642,__mye677214_myl0_642,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
643,/MatMul_51_myl0_643,gemm,inputs=Half;Half;Float;Float|outputs=Half,16x1x-1;16x-1x128;1;1,16x1x128,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
644,__myl_MulMinMaxRouCas_myl0_644,kgen,inputs=Half|outputs=Int8,16x1x128,16x1x128,__myl_MulMinMaxRouCas_0x9ee6ac5b9454da6749214d07f11973df
645,__myl_FcCasAdd_myl0_645,fusion,inputs=Half;Int8;Int8|outputs=Half,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
646,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_646,kgen,inputs=Half;Half;Half;Half|outputs=Int8;Half,1x1x1024;1x1x1024;1x1x1024;1x1x1024,1x1x1024;1x1x1024,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xd65f433ff7b34abefa6995ce894b46a3
647,/up_proj_25/MatMul_myl0_647,gemm,inputs=Half;Half;Float;Float|outputs=Half,1x1x1024;1x1024x3072;1;1,1x1x3072,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16
648,__myl_FcCasNegExpAddDivMulMul_myl0_648,fusion,inputs=Half;Int8;Int8|outputs=Half,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
649,__myl_FcAdd_myl0_649,fusion,inputs=Half;Half;Half|outputs=Half,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic
650,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_650,kgen,inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,1x1x1024;1x1x1024;1x1x1024;1x1x1024;1x1x1024;1x1x1024,1x1x1024;1x1x1024;1x1x1024,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5
651,__mye677216_myl0_651,signal,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
652,__mye677218_myl0_652,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
653,__myl_FcCas_myl0_653,fusion,inputs=Int8;Int8|outputs=Half,1x1x1024;1x1024x1024,1x1x1024,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
654,__myl_ResConResRep_myl0_654,kgen,inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,1x8x-1x128;1x1x1024;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1x8x-1x128;1x8x2x-1x128,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1
655,__mye677226_myl0_655,signal,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
656,__mye677220_myl0_656,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
657,__myl_FcCas_myl0_657,fusion,inputs=Int8;Int8|outputs=Half,1x1x1024;1x1024x1024,1x1x1024,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
658,__myl_ResMulMea_myl0_658,kgen,inputs=Half|outputs=Half;Half,1x1x1024,1x1x8x1;1x1x8x128,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a
659,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_659,kgen,inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,1x8x-1x128;1x1x1x128;1x1x1x128;1x1x1x128;1x1x8x128;1x1x8x1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1x8x-1x128;1x16x128x-1,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f
660,__mye677222_myl0_660,signal,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
661,__myl_FcCas_myl0_661,fusion,inputs=Int8;Int8|outputs=Half,1x1x1024;1x1024x2048,1x1x2048,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
662,__myl_ResMulMea_myl0_662,kgen,inputs=Half|outputs=Half;Half,1x1x2048,1x1x16x1;1x1x16x128,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656
663,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_663,kgen,inputs=Half;Half;Half;Half;Half|outputs=Half,1x1x1x128;1x1x1x128;1x1x1x128;1x1x16x128;1x1x16x1,1x16x1x128,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4
664,__mye677224_myl0_664,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
665,/MatMul_52_myl0_665,gemm,inputs=Half;Half;Float;Float|outputs=Half,16x1x128;16x128x-1;1;1,16x1x-1,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
666,__myl_MulMaxSubExpSumDivMul_myl0_666,kgen,inputs=Half;Int64;Int64|outputs=Half,1x16x1x-1;1;1,1x16x1x-1,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f
667,__mye677228_myl0_667,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
668,/MatMul_53_myl0_668,gemm,inputs=Half;Half;Float;Float|outputs=Half,16x1x-1;16x-1x128;1;1,16x1x128,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
669,__myl_MulMinMaxRouCas_myl0_669,kgen,inputs=Half|outputs=Int8,16x1x128,16x1x128,__myl_MulMinMaxRouCas_0x998f9d85786c1705f75b803510b59e30
